PCF ID,Hierarchy ID,Name,Difference Index,Change details,Metrics available?
19972,1.2.8.3.1,Identify required capabilities,1,NEW,N
19973,1.2.8.3.2,Identify impact on functional processes,1,NEW,N
19974,1.2.8.4,Develop customer experience roadmap to develop and implement defined capabilities,1,NEW,N
18916,1.2.9,Communicate strategies internally and externally,1,NEW,N
10016,1.3,Execute and measure strategic initiatives,16,"+19507, c10057, c10058, c10059, c10060, RENAME, WAS:Gérer les initiatives stratégiques",N
10057,1.3.1,Develop strategic initiatives,4,"+19975, +19976, +19977, RENAME, WAS:Concevoir des initiatives stratégiques",N
19975,1.3.1.1,Identify strategic priorities,1,NEW,N
19976,1.3.1.2,Develop strategic initiatives based on business/customer value,1,NEW,N
19977,1.3.1.3,Review with stakeholders,1,NEW,N
10058,1.3.2,Evaluate strategic initiatives,3,"+19978, +19979, RENAME, WAS:Évaluer des initiatives stratégiques",N
19978,1.3.2.1,Determine business value for each strategic priority,1,NEW,N
19979,1.3.2.2,Determine the customer value for each strategic priority,1,NEW,N
10059,1.3.3,Select strategic initiatives,3,"+19980, +19981, RENAME, WAS:Sélectionner des initiatives stratégiques",N
19980,1.3.3.1,Prioritize strategic initiatives,1,NEW,N
19981,1.3.3.2,Communicate strategic initiatives to business units and stakeholders,1,NEW,N
10060,1.3.4,Establish high-level measures,4,"+19982, +19983, +19984, RENAME, WAS:Établir des indicateurs généraux",N
19982,1.3.4.1,Identify business value drivers,1,NEW,N
19983,1.3.4.2,Establish baselines for business value drivers,1,NEW,N
19984,1.3.4.3,Monitor performance against baselines,1,NEW,N
19507,1.3.5,Execute strategic initiatives,1,NEW,N
20944,1.4,Develop and maintain business models,12,"+20945, +20950, +20955, NEW",N
20945,1.4.1,Develop business models,5,"+20946, +20947, +20948, +20949, NEW",N
20946,1.4.1.1,Assemble business model information,1,NEW,N
20947,1.4.1.2,Secure appropriate approvals,1,NEW,N
20948,1.4.1.3,Identify integration points with existing models,1,NEW,N
20949,1.4.1.4,Adopt the business model,1,NEW,N
20950,1.4.2,Maintain business models,5,"+20951, +20952, +20953, +20954, NEW",N
20951,1.4.2.1,Establish business model maintenance parameters,1,NEW,N
20952,1.4.2.2,Accept business model feedback parameters,1,NEW,N
20953,1.4.2.3,Prioritize and manage incoming feedback,1,NEW,N
20954,1.4.2.4,Update existing models,1,NEW,N
20955,1.4.3,Establish business model governance,1,NEW,N
10003,2,Develop and Manage Products and Services,105,"+19696, +19698, c10062, RENAME, WAS:Concevoir et gérer des produits et services",Y
19696,2.1,Govern and manage product/service development program,43,"+19985, +11740, c10061, c10067, NEW",Y
10061,2.1.1,Manage product and service portfolio,9,"-10064, -14192, c10063, c10066, c10074, c10073, c10075, c10076, RENAME, WAS:Gérer le portefeuille de produits et services",Y
10063,2.1.1.1,Evaluate performance of existing products/services against market opportunities,1,"RENAME, WAS:Évaluer le rendement des produits/services existants au regard des équivalents sur le marché",Y
10066,2.1.1.2,Confirm alignment of product/service concepts with business strategy,1,"RENAME, WAS:Confirmer l'alignement des produits/services avec la stratégie d'affaires",N
10074,2.1.1.3,Prioritize and select new product/service concepts,1,"RENAME, WAS:Établir des priorités et choisir de nouveaux produits/services",N
10073,2.1.1.4,Plan and develop cost and quality targets,1,"RENAME, WAS:Définir des objectifs coûts-profits",N
10075,2.1.1.5,Specify development timing targets,1,"RENAME, WAS:Fixer un échéancier pour la conception",N
10076,2.1.1.6,Plan for product/service offering modifications,1,"RENAME, WAS:Planifier les modifications de l'offre de produits/services",N
10067,2.1.2,Manage product and service life cycle,13,"+16824, +11423, c10077, c10078, c10079, RENAME, WAS:Gérer le cycle de vie des produits/services",Y
16824,2.1.2.1,Develop plan for new product/service development and introduction/launch,1,NEW,N
10077,2.1.2.2,Introduce new products/services,1,"RENAME, WAS:Lancer de nouveaux produits/services",N
10078,2.1.2.3,Retire outdated products/services,1,"RENAME, WAS:Retirer les produits/services dépassés",N
10079,2.1.2.4,Identify and refine performance indicators,1,"RENAME, WAS:Définir et préciser les indicateurs de rendement",N
11423,2.1.2.5,Conduct post launch review,8,"+19646, +11424, +11425, +19647, +11426, +11427, +11428, NEW",N
19646,2.1.2.5.1,Carry out post launch analytics to test the acceptability in the market,1,NEW,N
11424,2.1.2.5.2,Review market performance,1,NEW,N
11425,2.1.2.5.3,Review effectiveness of supply chain and distribution network,1,NEW,N
19647,2.1.2.5.4,Apply data and analytics to review supply chain methodologies,1,NEW,N
11426,2.1.2.5.5,Review quality and performance of the product/service,1,NEW,N
11427,2.1.2.5.6,Conduct financial review,1,NEW,N
11428,2.1.2.5.7,Conduct new product development process assessment,1,NEW,N
19985,2.1.3,"Manage patents, copyrights, and regulatory requirements",9,"+19941, +16826, +16827, +19697, +12771, NEW",N
19941,2.1.3.1,Conduct mandatory and elective reviews,1,NEW,N
16826,2.1.3.2,Review infringement of patents and copyrights,1,NEW,N
16827,2.1.3.3,Determine patent and copyright needs,1,NEW,N
19697,2.1.3.4,Define product technical documentation management requirements,1,NEW,N
12771,2.1.3.5,Manage regulatory requirements,4,"+12772, +12773, +12776, NEW",N
12772,2.1.3.5.1,Train employees on appropriate regulatory requirements,1,NEW,N
12773,2.1.3.5.2,Maintain records for regulatory agencies,1,NEW,N
12776,2.1.3.5.3,Manage regulatory submission life cycle,1,NEW,N
11740,2.1.4,Manage product and service master data,11,"+11741, +11742, +11743, +11744, +11745, +11746, +11747, +11748, +11749, +11750, NEW",Y
11741,2.1.4.1,Manage materials master lists,1,NEW,N
11742,2.1.4.2,Manage bills of material,1,NEW,N
11743,2.1.4.3,Manage routings,1,NEW,N
11744,2.1.4.4,Manage specifications,1,NEW,N
11745,2.1.4.5,Manage drawings,1,NEW,N
11746,2.1.4.6,Manage product/material classification,1,NEW,N
11747,2.1.4.7,Develop and maintain quality/inspection documents,1,NEW,N
11748,2.1.4.8,Maintain process specification data,1,NEW,N
11749,2.1.4.9,Manage traceability data,1,NEW,N
11750,2.1.4.10,Review and approve data access requests,1,NEW,N
19698,2.2,Generate and define new product/service ideas,23,"+19669, +19990, c10065, NEW",Y
10065,2.2.1,Perform discovery research,4,"c10070, c10071, c10072, RENAME, WAS:Faire de la recherche exploratoire",Y
10070,2.2.1.1,Identify new technologies,1,"RENAME, WAS:Découvrir de nouvelles technologies",N
10071,2.2.1.2,Develop new technologies,1,"RENAME, WAS:Concevoir de nouvelles technologies",N
10072,2.2.1.3,Assess feasibility of integrating new leading technologies into product/service concepts,1,"RENAME, WAS:Déterminer s'il est possible d'intégrer les nouvelles technologies de pointe aux produits/services",N
19669,2.2.2,Generate new product/service concepts,6,"+19986, +19987, +19988, +19989, c10068, NEW",N
19986,2.2.2.1,Gather new product/service ideas and requirements,1,NEW,N
19987,2.2.2.2,Analyze new product/service ideas and requirements,1,NEW,N
19988,2.2.2.3,Evaluate new product/service inputs and requirements,1,NEW,N
19989,2.2.2.4,Formulate new product/service concepts,1,NEW,N
10068,2.2.2.5,Identify potential improvements to existing products and services,1,"RENAME, WAS:Identifier des améliorations potentielles aux produits/services existants",N
19990,2.2.3,Define product/service development requirements,12,"+11331, +16815, c17389, NEW",N
11331,2.2.3.1,Define product/service requirements,9,"+19991, +16808, +16809, +16810, +16811, +16812, +19992, +16814, NEW",N
19991,2.2.3.1.1,Define basic functional requirements,1,NEW,N
16808,2.2.3.1.2,Derive interoperability requirements for products and services,1,NEW,N
16809,2.2.3.1.3,Derive safety requirements for products and services,1,NEW,N
16810,2.2.3.1.4,Derive security requirements for products and services,1,NEW,N
16811,2.2.3.1.5,Derive regulatory compliance requirements,1,NEW,N
16812,2.2.3.1.6,Derive requirements from industry standards,1,NEW,N
19992,2.2.3.1.7,Develop user experience requirements,1,NEW,N
16814,2.2.3.1.8,Derive ‘services-as-a-product’ offering,1,NEW,N
16815,2.2.3.2,Define post launch support model,1,NEW,N
17389,2.2.3.3,Identify product/service bundling opportunities,1,"RENAME, WAS:Trouver des idées de groupage des produits/services",N
10062,2.3,Develop products and services,38,"+19993, +19996, +19997, -17390, -17394, -10082, RENAME, WAS:Mettre au point des produits et services",Y
19993,2.3.1,Design and prototype products and services,22,"+16813, +16817, +19995, +10088, c10083, c10084, c10085, c10086, c10087, c10098, c10089, c10090, c10091, c10092, NEW",Y
10083,2.3.1.1,Assign resources to product/service project,2,"+19994, RENAME, WAS:Affecter des ressources aux projets",N
19994,2.3.1.1.1,Identify requirements for product/service design/development partners,1,NEW,N
10084,2.3.1.2,Prepare high-level business case and technical assessment,1,"RENAME, WAS:Préparer l'analyse de rentabilité et l'évaluation technique générales",N
10085,2.3.1.3,Develop product/service design specifications,1,"RENAME, WAS:Élaborer les normes de conception des produits/services",N
16813,2.3.1.4,Develop user experience design specifications,1,NEW,N
16817,2.3.1.5,Provide warranty-related recommendations,1,NEW,N
10086,2.3.1.6,Document design specifications,1,"RENAME, WAS:Mettre par écrit les normes de conception",N
10087,2.3.1.7,Conduct mandatory and elective external reviews,1,"RENAME, WAS:Mener les vérifications de la conformité obligatoires et facultatives, internes et externes",N
19995,2.3.1.8,Design products/services,7,"+16819, +16820, +16821, +16822, +16818, +16823, NEW",N
16819,2.3.1.8.1,Design for manufacturing,1,NEW,N
16820,2.3.1.8.2,Design for product servicing,1,NEW,N
16821,2.3.1.8.3,Design for re-manufacturing,1,NEW,N
16822,2.3.1.8.4,Review product troubleshooting methodology,1,NEW,N
16818,2.3.1.8.5,"Design and manage product data, design, and bill of materials",1,NEW,N
16823,2.3.1.8.6,Design for product upgrades,1,NEW,N
10088,2.3.1.9,Build prototypes/proof of concepts,1,NEW,N
10098,2.3.1.10,Develop and test prototype production and/or service delivery process,1,"RENAME, WAS:Concevoir et mettre à l'essai des systèmes de distribution des produits et/ou de prestation des services",N
10089,2.3.1.11,Eliminate quality and reliability problems,1,"RENAME, WAS:Éliminer les problèmes de qualité et de fiabilité",N
10090,2.3.1.12,Conduct in-house product/service testing and evaluate feasibility,1,"RENAME, WAS:Faire un lancement pilote des nouveaux produits/services et des nouvelles versions",N
10091,2.3.1.13,Identify design/development performance indicators,1,"RENAME, WAS:Fixer des indicateurs de rendement",N
10092,2.3.1.14,Collaborate on design with suppliers and external partners,1,"RENAME, WAS:Collaborer avec les fournisseurs/partenaires pour la conception",N
19996,2.3.2,Test market for new or revised products and services,5,"+10093, c10094, c10095, c10096, NEW",Y
10093,2.3.2.1,Prepare detailed market study,1,NEW,N
10094,2.3.2.2,Conduct customer tests and interviews,1,"RENAME, WAS:Mener des essais et des entrevues auprès des clients",N
10095,2.3.2.3,Finalize product/service characteristics and business cases,1,"RENAME, WAS:Finaliser les caractéristiques des produits/services et les analyses de rentabilité",N
10096,2.3.2.4,Finalize technical requirements,1,"RENAME, WAS:Finaliser les exigences techniques",N
19997,2.3.3,Prepare for production/service delivery,7,"+10097, +19998, c10099, c11418, c10100, NEW",Y
10099,2.3.3.1,Design and obtain necessary capabilities/materials and equipment,1,"RENAME, WAS:Monter ou obtenir des infrastructures de distribution/prestation des produits/services",N
10097,2.3.3.2,Identify requirements for changes to manufacturing/delivery processes,1,NEW,N
11418,2.3.3.3,Request engineering/process change,1,"RENAME, WAS:Demander à ce qu'on modifie les processus",N
10100,2.3.3.4,Install and validate production/service delivery process,2,"c11417, RENAME, WAS:Établir des procédures de lancement",N
11417,2.3.3.4.1,Monitor initial production runs,1,"RENAME, WAS:Surveiller le déroulement des processus",N
19998,2.3.3.5,Validate launch procedures,1,NEW,N
10004,3,Market and Sell Products and Services,236,"+20008, -10104, c10101, c10102, c10103, c10105, RENAME, WAS:Commercialiser et vendre des produits et services",Y
10101,3.1,"Understand markets, customers, and capabilities",18,"c10106, c10107, RENAME, WAS:Bien connaître ses marchés, ses clients et sa capacité",Y
10106,3.1.1,Perform customer and market intelligence analysis,9,"c10108, c10109, c10110, c10111, c10112, c10113, RENAME, WAS:Analyser les renseignements sur les clients et le marché",Y
10108,3.1.1.1,Conduct customer and market research,2,"+10114, RENAME, WAS:Faire des études sur les clients et le marché",N
10114,3.1.1.1.1,Understand consumer needs and predict customer purchasing behavior,1,NEW,N
10109,3.1.1.2,Identify market segments,2,"+10115, RENAME, WAS:Cibler certains segments de marché",N
10115,3.1.1.2.1,Determine market share gain/loss,1,NEW,N
10110,3.1.1.3,Analyze market and industry trends,1,"RENAME, WAS:Analyser les tendances du marché et du secteur",N
10111,3.1.1.4,"Analyze competing organizations, competitive/substitute products/services",1,"RENAME, WAS:Analyser la concurrence et les produits concurrents/substituts",N
10112,3.1.1.5,Evaluate existing products/services,1,"RENAME, WAS:Évaluer les produits/marques existants",N
10113,3.1.1.6,Assess internal and external business environment,1,"RENAME, WAS:Étudier le contexte commercial interne et externe",N
10107,3.1.2,Evaluate and prioritize market opportunities,8,"c10116, c10117, c10118, c10119, RENAME, WAS:Évaluer et hiérarchiser les débouchés",Y
10116,3.1.2.1,Quantify market opportunities,1,"RENAME, WAS:Quantifier le potentiel des débouchés",N
10117,3.1.2.2,Determine target segments,2,"+18941, RENAME, WAS:Définir les segments cibles",N
18941,3.1.2.2.1,Identify under-served and saturated market segments,1,NEW,N
10118,3.1.2.3,Prioritize opportunities consistent with capabilities and overall business strategy,1,"RENAME, WAS:Prioriser les débouchés compatibles avec la capacité et la stratégie d'affaires générale",N
10119,3.1.2.4,Validate opportunities,3,"+10120, +10121, RENAME, WAS:Valider les débouchés",N
10120,3.1.2.4.1,Test with customers/consumers,1,NEW,N
10121,3.1.2.4.2,Confirm internal capabilities,1,NEW,N
10102,3.2,Develop marketing strategy,45,"+20000, +20006, +16848, +18924, -10122, c11168, c10123, RENAME, WAS:Élaborer une stratégie marketing",Y
11168,3.2.1,Define offering and customer value proposition,5,"c11169, c11170, c11171, c11172, RENAME, WAS:Définir l'offre et la proposition de valeur au client",Y
11169,3.2.1.1,Define offering and positioning,1,"RENAME, WAS:Définir l'offre et le positionnement",N
11170,3.2.1.2,Develop value proposition including brand positioning for target segments,1,"RENAME, WAS:Élaborer une proposition de valeur définissant notamment le positionnement de la marque pour les segments ciblés",N
11171,3.2.1.3,Validate value proposition with target segments,1,"RENAME, WAS:Valider la proposition de valeur et modeler l'offre en fonction des segments ciblés",N
11172,3.2.1.4,Develop new branding,1,"RENAME, WAS:Créer une image de marque",N
10123,3.2.2,Define pricing strategy,5,"+13169, +19999, c10124, c10125, RENAME, WAS:Définir la stratégie de tarification en fonction de la proposition de valeur",N
13169,3.2.2.1,Conduct pricing analysis,1,NEW,N
10124,3.2.2.2,Establish guidelines for applying pricing and discounting of products/services,1,"RENAME, WAS:Établir des lignes directrices pour la tarification des produits/services",N
19999,3.2.2.3,Establish pricing targets,1,NEW,N
10125,3.2.2.4,Approve pricing strategies/policies and targets,1,"RENAME, WAS:Approuver les stratégies/politiques de tarification",N
20000,3.2.3,Define and manage channel strategy,12,"+20001, +20002, +20003, +20004, +20005, c10127, c10128, c10126, NEW",Y
20001,3.2.3.1,Determine channels to be supported,1,NEW,N
20002,3.2.3.2,Establish channel objectives,1,NEW,N
10127,3.2.3.3,Determine channel role and fit with target segments,1,"RENAME, WAS:Déterminer quels canaux conviennent aux segments ciblés",N
10128,3.2.3.4,Select channels for target segments,1,"RENAME, WAS:Choisir les canaux en fonction des segments ciblés/produits",N
20003,3.2.3.5,Identify required channel capabilities,1,NEW,N
10126,3.2.3.6,Evaluate channel attributes and potential partners,1,"RENAME, WAS:Évaluer les caractéristiques des canaux et des partenaires",N
20004,3.2.3.7,Orchestrate seamless customer experience across supported channels,4,"+16590, +16591, +16592, NEW",Y
16590,3.2.3.7.1,Define omni-channel strategy,1,NEW,N
16591,3.2.3.7.2,Define omni-channel requirements,1,NEW,N
16592,3.2.3.7.3,Develop omni-channel policies and procedures,1,NEW,N
20005,3.2.3.8,Develop and manage execution roadmap,1,NEW,N
20006,3.2.4,Analyze and manage channel performance,6,"+16573, +16574, +16575, +16500, +16501, NEW",Y
16573,3.2.4.1,Establish channel-specific metrics and targets,1,NEW,Y
16574,3.2.4.2,Monitor and report performance,1,NEW,N
16575,3.2.4.3,Monitor and report events influencing factors,1,NEW,N
16500,3.2.4.4,Analyze performance,1,NEW,N
16501,3.2.4.5,Develop plan for improvements,1,NEW,N
16848,3.2.5,Develop marketing communication strategy,9,"+16849, +16850, +16851, +16852, +16853, +16854, +16855, +18627, NEW",N
16849,3.2.5.1,Develop customer communication calendar,1,NEW,N
16850,3.2.5.2,Define public relations (PR) strategy,1,NEW,N
16851,3.2.5.3,Define direct marketing strategy,1,NEW,N
16852,3.2.5.4,Define internal marketing communication strategy,1,NEW,N
16853,3.2.5.5,Identify new media for marketing communication,1,NEW,N
16854,3.2.5.6,Define new media communication strategy,1,NEW,N
16855,3.2.5.7,Define point of sale (POS) communication strategy,1,NEW,N
18627,3.2.5.8,Define communication guidelines and mechanisms,1,NEW,N
18924,3.2.6,Design and manage customer loyalty program,6,"+20007, +18925, +18926, +16633, +18927, NEW",N
20007,3.2.6.1,Define customer loyalty program,1,NEW,N
18925,3.2.6.2,Acquire members to customer loyalty program,1,NEW,N
18926,3.2.6.3,Build engagement and relationship with members,1,NEW,N
16633,3.2.6.4,Monitor customer loyalty program benefits to the enterprise and the customer,1,NEW,N
18927,3.2.6.5,Optimize loyalty program value to both the enterprise and the customer,1,NEW,N
20008,3.3,Develop and manage marketing plans,58,"+20593, +20010, +16613, +10154, +16629, c10148, c10149, c10150, c13935, c10153, NEW",Y
10148,3.3.1,"Establish goals, objectives, and metrics for products/services by channel/segment",1,"RENAME, WAS:Fixer des buts, des objectifs et des indicateurs pour les produits par canal/segment",Y
10149,3.3.2,Establish marketing budgets,5,"+17683, c10155, c10156, c10157, RENAME, WAS:Établir les budgets de marketing",Y
10155,3.3.2.1,Confirm marketing alignment to business strategy,1,"RENAME, WAS:Confirmer l'alignement du marketing avec la stratégie d'affaires",N
10156,3.3.2.2,Determine costs of marketing,1,"RENAME, WAS:Évaluer les frais de marketing",N
10157,3.3.2.3,Create marketing budget,1,"RENAME, WAS:Établir le budget de marketing",N
17683,3.3.2.4,Determine projected ROI for marketing investment,1,NEW,N
10150,3.3.3,Develop and manage media,6,"c10158, c10161, c10162, c11253, c11254, RENAME, WAS:Dresser et gérer un plan médias",Y
10158,3.3.3.1,Define media objectives,1,"RENAME, WAS:Définir les objectifs publicitaires",N
10161,3.3.3.2,Engage media provider,1,"RENAME, WAS:Trouver un publicitaire",N
10162,3.3.3.3,Develop and execute advertising,1,"RENAME, WAS:Concevoir et diffuser les publicités",N
11253,3.3.3.4,Develop and execute other marketing campaigns/programs,1,"RENAME, WAS:Mettre sur pied et lancer d'autres campagnes/programmes de marketing",N
11254,3.3.3.5,Assess brand/product marketing plan performance,1,"RENAME, WAS:Évaluer l'efficacité du plan marketing",N
13935,3.3.4,Develop and manage placement and campaign management,5,"c13936, c13937, c13938, c13939, RENAME, WAS:Développer et gérer le placement et la campagne de",N
13936,3.3.4.1,Develop marketing material,1,"RENAME, WAS:Créer du matériel marketing",N
