Country,Industry Name,Net Margin,EBIT/Sales,EBITDA/Sales,EBITDAR&D/Sales,EBITDASG&A/Sales,Gross Margin,year,Lease Expense/Sales,Number of Firms,After-tax Lease & R&D adj Margin,After-tax Lease Adjusted Margin,After-tax Operating Margin (EBIT(1-t),After-tax Unadjusted Operating Margin,COGS/Sales,Number of firms,Pre-tax Lease & R&D adj Margin,Pre-tax Lease adjusted Margin,Pre-tax Operating Margin,Pre-tax Unadjusted Operating Margin,"Pre-tax, Pre-stock compensation Operating Margin",R&D/Sales,SG&A/ Sales,Stock-Based Compensation/Sales
Emerging Markets,Telecom (Wireless),0.078259671,,0.350566076,0.351445894,0.531969275,,2015,,62,0.137316606,0.137659721,,0.131698003,,,0.164949998,0.165293113,,0.158134658,,,,
Emerging Markets,Telecom. Equipment,0.03920051,,0.062459137,0.125455793,0.201188548,,2015,,260,0.046111112,0.042878747,,0.042015601,,,0.051339134,0.048106769,,0.047138384,,,,
Emerging Markets,Telecom. Services,0.076641091,,0.299841291,0.302778267,0.439236602,,2015,,114,0.108655057,0.108657611,,0.104562575,,,0.127417743,0.127420297,,0.122618142,,,,
Emerging Markets,Tobacco,0.18370144,,0.269695344,0.271889803,0.415327362,,2015,,34,0.193982193,0.194226695,,0.193549434,,,0.236532252,0.236776754,,0.235951123,,,,
Emerging Markets,Transportation,0.066766893,,0.164927719,0.165215172,0.222053,,2015,,140,0.089927415,0.089918447,,0.089219013,,,0.110176601,0.110167632,,0.10931069,,,,
Emerging Markets,Software (Entertainment),0.148380438,,0.167467341,0.293251636,0.605927332,,2015,,50,0.084822197,0.075231457,,0.073361896,,,0.093663151,0.084072412,,0.081983146,,,,
Emerging Markets,Insurance (Life),0.077840492,,0.088295306,0.088295306,0.197670326,,2015,,57,0.086706588,0.086706588,,0.085698347,,,0.099485823,0.099485823,,0.098328983,,,,
Emerging Markets,Insurance (General),0.072884271,,0.092076379,0.092076379,0.266675885,,2015,,140,0.090894086,0.090894086,,0.090176147,,,0.104763817,0.104763817,,0.103936326,,,,
Emerging Markets,Computers/Peripherals,0.047480205,,0.107867826,0.145114324,0.215880994,,2015,,198,0.050463979,0.052670815,,0.052597459,,,0.058536798,0.060743633,,0.060659035,,,,
Emerging Markets,Apparel,0.040987469,,0.088702969,0.092772173,0.226095557,,2015,,894,0.053569401,0.053400449,,0.051897605,,,0.062358633,0.06218968,,0.060439482,,,,
Emerging Markets,Auto & Truck,0.057307307,,0.076320435,0.093196876,0.195043095,,2015,,73,0.040951275,0.040909849,,0.041020125,,,0.047567569,0.047526143,,0.047654255,,,,
Emerging Markets,Auto Parts,0.054260943,,0.108245923,0.123107705,0.201508724,,2015,,381,0.059505306,0.058335504,,0.058192136,,,0.071292218,0.070122416,,0.06995008,,,,
Emerging Markets,Bank (Money Center),0.381659884,,,,,,2015,,445,,,,,,,,,,,,,,
Emerging Markets,Banks (Regional),0.365992074,,,,,,2015,,75,,,,,,,,,,,,,,
Emerging Markets,Beverage (Alcoholic),0.172334853,,0.310009883,0.313592812,0.560022119,,2015,,117,0.193369683,0.193533967,,0.191424269,,,0.241449355,0.241613639,,0.238979829,,,,
Emerging Markets,Beverage (Soft),0.060509132,,0.141461253,0.142183918,0.432341736,,2015,,33,0.080854946,0.0815907,,0.081073748,,,0.095962174,0.096697929,,0.096085258,,,,
Emerging Markets,Brokerage & Investment Banking,0.301140723,,0.0027626,0.003196837,0.142710783,,2015,,379,0.001471565,0.001426939,,0.000358504,,,0.001714418,0.001669792,,0.000419519,,,,
Emerging Markets,Construction Supplies,0.025001257,,0.121627613,0.134101961,0.249674691,,2015,,498,0.03964193,0.039481501,,0.039320311,,,0.046053799,0.045893371,,0.045706003,,,,
Emerging Markets,Building Materials,0.049792875,,0.135122889,0.145868193,0.279581973,,2015,,214,0.070697699,0.069880808,,0.069498179,,,0.084684552,0.08386766,,0.083408448,,,,
Emerging Markets,Business & Consumer Services,0.07325875,,0.096223747,0.104791808,0.206303043,,2015,,176,0.063501936,0.063424475,,0.061514505,,,0.074298708,0.074221247,,0.071986142,,,,
Emerging Markets,Cable TV,0.116056023,,0.188771116,0.190790241,0.463100667,,2015,,27,0.091532163,0.091835828,,0.087735385,,,0.101373172,0.101676837,,0.097136996,,,,
Emerging Markets,Chemical (Basic),0.052962441,,0.131646449,0.140102724,0.209284132,,2015,,552,0.067793004,0.067747617,,0.067695839,,,0.08028688,0.080241493,,0.080180166,,,,
Emerging Markets,Chemical (Diversified),0.057022367,,0.112241074,0.118541396,0.233193118,,2015,,39,0.072133997,0.072839283,,0.072561038,,,0.084751087,0.085456372,,0.085129931,,,,
Emerging Markets,Chemical (Specialty),0.051587543,,0.149045058,0.158996457,0.264992255,,2015,,416,0.091337009,0.091093141,,0.091093332,,,0.109318066,0.109074198,,0.109074426,,,,
Emerging Markets,Coal & Related Energy,0.018042885,,0.232137042,0.246353559,0.382295316,,2015,,109,0.075499611,0.077096969,,0.076858441,,,0.085687085,0.087284443,,0.087014397,,,,
Emerging Markets,Computer Services,0.057552365,,0.090980397,0.097324466,0.170114492,,2015,,413,0.067224045,0.067046043,,0.066294838,,,0.077615451,0.077437449,,0.076569815,,,,
Emerging Markets,Transportation (Railroads),0.230524471,,0.335630961,0.335630961,0.383078903,,2015,,12,0.209554697,0.209564472,,0.207553516,,,0.277417268,0.277427043,,0.274764886,,,,
Emerging Markets,Trucking,0.064176986,,0.175816872,0.175982712,0.254641512,,2015,,93,0.069755988,0.069760774,,0.06820609,,,0.084276226,0.084281012,,0.082402731,,,,
Emerging Markets,Unclassified,0.38775147,,-0.051272843,-0.051272843,0.322119816,,2015,,25,0.560408763,0.560982734,,0.560653344,,,0.571994862,0.572568833,,0.572232639,,,,
Emerging Markets,Utility (General),-0.010096525,,0.457341703,0.458097536,0.531664144,,2015,,12,0.141142622,0.141239896,,0.141111118,,,0.161270461,0.161367735,,0.161220605,,,,
Emerging Markets,Real Estate (Operations & Services),0.276092764,,0.476219379,0.476302291,0.612741287,,2015,,272,0.360218033,0.360223086,,0.371250748,,,0.407781681,0.407786734,,0.420270482,,,,
Emerging Markets,Recreation,0.09358019,,0.168002368,0.180231636,0.338274392,,2015,,113,0.104223584,0.102770587,,0.102571588,,,0.122729628,0.121276631,,0.121041797,,,,
Emerging Markets,Reinsurance,0.099212924,,0.122424117,0.122424117,0.192404164,,2015,,30,0.122521933,0.122521933,,0.121915589,,,0.141204145,0.141204145,,0.140505345,,,,
Emerging Markets,Retail (Automotive),0.013267503,,0.057550279,0.057575428,0.126308223,,2015,,75,0.029365826,0.029367588,,0.029268417,,,0.036296212,0.036297973,,0.036175399,,,,
Emerging Markets,Real Estate (General/Diversified),0.322169994,,0.292991594,0.293153313,0.409965742,,2015,,289,0.229969455,0.229970899,,0.230369224,,,0.270584965,0.27058641,,0.271055083,,,,
Emerging Markets,Real Estate (Development),0.144410677,,0.194833005,0.194953915,0.281103166,,2015,,629,0.148088665,0.148093555,,0.147747065,,,0.184578152,0.184583041,,0.184151178,,,,
Emerging Markets,Publshing & Newspapers,0.086793712,,0.139375258,0.14197421,0.345935107,,2015,,153,0.083557274,0.083598486,,0.082840924,,,0.096498613,0.096539825,,0.09566499,,,,
Emerging Markets,Utility (Water),0.165363891,,0.340663284,0.342955192,0.456598347,,2015,,59,0.200528487,0.200559632,,0.201567213,,,0.24486365,0.244894794,,0.246125109,,,,
Emerging Markets,Investments & Asset Management,0.227973968,,0.233450916,0.234191098,0.385171709,,2015,,303,0.23160118,0.231523981,,0.235997892,,,0.251102475,0.251025276,,0.255876026,,,,
Emerging Markets,Retail (Grocery and Food),0.0163012,,0.059166113,0.059214171,0.255608162,,2015,,61,0.029621543,0.029631127,,0.029962104,,,0.036852174,0.036861758,,0.037273501,,,,
Emerging Markets,Software (System & Application),0.093843919,,0.1296705,0.214635437,0.440517826,,2015,,286,0.095922602,0.095450271,,0.09342686,,,0.10822768,0.107755349,,0.105471088,,,,
Emerging Markets,Retail (Distributors),0.011661422,,0.044889546,0.045245293,0.095494191,,2015,,467,0.020056862,0.02006915,,0.019496248,,,0.023573816,0.023586104,,0.022912805,,,,
Emerging Markets,Precious Metals,-0.02092003,,0.190965144,0.193388667,0.246355417,,2015,,96,0.082760302,0.0828998,,0.082650274,,,0.094167207,0.094306705,,0.094022844,,,,
Emerging Markets,Retail (Building Supply),0.045447983,,0.147674025,0.147674025,0.363529342,,2015,,13,0.067398515,0.067398515,,0.068281165,,,0.081254688,0.081254688,,0.082318799,,,,
Emerging Markets,Metals & Mining,0.009368699,,0.124599056,0.130582598,0.180264904,,2015,,301,0.06084481,0.060722418,,0.061813049,,,0.068050149,0.067927757,,0.069147803,,,,
Emerging Markets,Office Equipment & Services,0.039312227,,0.0797539,0.090095559,0.328470377,,2015,,61,0.057709472,0.05818658,,0.057012997,,,0.065843388,0.066320496,,0.064982858,,,,
Emerging Markets,Oil/Gas (Integrated),0.038802177,,0.16699913,0.170348208,0.250880085,,2015,,22,0.039062107,0.039229821,,0.045926433,,,0.054070767,0.054238481,,0.063497103,,,,
Emerging Markets,Oil/Gas (Production and Exploration),0.050103583,,0.473008371,0.477073027,0.559974404,,2015,,132,0.161035503,0.16058846,,0.158682456,,,0.174789615,0.174342573,,0.172273322,,,,
Emerging Markets,Oil/Gas Distribution,0.058352791,,0.127280426,0.12734852,0.156006158,,2015,,81,0.090306502,0.09028782,,0.089496068,,,0.103455737,0.103437055,,0.102529995,,,,
Emerging Markets,Oilfield Svcs/Equip.,0.01558598,,0.054408443,0.055727649,0.101522718,,2015,,248,0.032157263,0.032044026,,0.032247613,,,0.036900462,0.036787225,,0.037020948,,,,
Emerging Markets,Packaging & Container,0.082699921,,0.137193277,0.142917915,0.258446249,,2015,,281,0.070227428,0.069871663,,0.069298052,,,0.084915614,0.084559849,,0.083865656,,,,
Emerging Markets,Paper/Forest Products,0.026448425,,0.155535792,0.160209906,0.266147508,,2015,,191,0.071060344,0.072731938,,0.07389722,,,0.081510609,0.083182204,,0.084514915,,,,
Emerging Markets,Power,0.094138951,,0.255029965,0.256585297,0.329839753,,2015,,355,0.134756044,0.134833231,,0.13584817,,,0.161726415,0.161803602,,0.163021557,,,,
Emerging Markets,Machinery,0.049938787,,0.113820502,0.136441989,0.263774269,,2015,,648,0.059079771,0.058858285,,0.058587595,,,0.0700397,0.069818214,,0.069497119,,,,
Emerging Markets,R.E.I.T.,1.047387585,,0.57685116,0.57685116,0.630528036,,2015,,72,0.63590995,0.63590995,,0.645521179,,,0.657502653,0.657502653,,0.667440237,,,,
Emerging Markets,Paper/Forest Products,0.052574451,,0.158013351,0.16416795,0.265096713,,2016,,191,0.079715228,0.079168731,,0.079635056,,,0.093125335,0.092578839,,0.093124152,,,,
Emerging Markets,Investments & Asset Management,0.211111081,,0.090172709,0.090574215,0.208119691,,2016,,333,0.093452993,0.093337211,,0.09445842,,,0.101862045,0.101746263,,0.102968485,,,,
Emerging Markets,Precious Metals,0.050626377,,0.185871204,0.188832402,0.240442501,,2016,,100,0.12435854,0.124283844,,0.124126861,,,0.140395484,0.140320788,,0.140143549,,,,
Emerging Markets,Publishing & Newspapers,0.070384812,,0.117339647,0.123867629,0.332625619,,2016,,162,0.071451499,0.07082166,,0.069974293,,,0.082115322,0.081485483,,0.080510525,,,,
Emerging Markets,R.E.I.T.,0.752523275,,0.556333176,0.556333176,0.609532939,,2016,,81,0.625792573,0.625792573,,0.631726079,,,0.654191771,0.654191771,,0.660394546,,,,
Emerging Markets,Real Estate (Development),0.114357764,,0.158893066,0.158970877,0.241182819,,2016,,638,0.13076332,0.130777493,,0.130650628,,,0.162729729,0.162743901,,0.162586026,,,,
Emerging Markets,Real Estate (General/Diversified),0.235010859,,0.264151308,0.264289826,0.378618114,,2016,,280,0.194144081,0.194143384,,0.202016499,,,0.227254785,0.227254087,,0.236469944,,,,
Emerging Markets,Real Estate (Operations & Services),0.199910946,,0.396321781,0.396469864,0.53761524,,2016,,279,0.322105341,0.322074975,,0.340786208,,,0.375235236,0.37520487,,0.397002732,,,,
Emerging Markets,Recreation,0.083199935,,0.156497696,0.169825308,0.346486915,,2016,,121,0.100167148,0.099754791,,0.100026486,,,0.118935206,0.118522849,,0.118845661,,,,
Emerging Markets,Reinsurance,0.099406256,,0.09985672,0.09985672,0.182327048,,2016,,30,0.108472884,0.108472884,,0.108117733,,,0.125031708,0.125031708,,0.124622342,,,,
Emerging Markets,Restaurant/Dining,0.038420743,,0.107174988,0.107467989,0.260225101,,2016,,98,0.060922024,0.060842055,,0.053557941,,,0.073861328,0.073781359,,0.06494813,,,,
Emerging Markets,Packaging & Container,0.054203088,,0.127410125,0.133728194,0.242891946,,2016,,279,0.070932965,0.070913814,,0.071091348,,,0.086335151,0.086316001,,0.086532094,,,,
Emerging Markets,Oilfield Svcs/Equip.,0.026541336,,0.093796157,0.095686346,0.140615715,,2016,,243,0.051228486,0.051141493,,0.05136663,,,0.058296978,0.058209985,,0.05846624,,,,
Emerging Markets,Oil/Gas Distribution,0.044407149,,0.146918983,0.147267731,0.190583109,,2016,,86,0.086899404,0.086846683,,0.08482334,,,0.099840249,0.099787528,,0.09746269,,,,
Emerging Markets,Oil/Gas (Production and Exploration),-0.022668369,,0.467968613,0.47194067,0.556347475,,2016,,135,0.091117282,0.091472304,,0.088748623,,,0.097695531,0.098050553,,0.095130998,,,,
Emerging Markets,Furn/Home Furnishings,0.076109779,,0.09538351,0.112163043,0.302544853,,2016,,202,0.062642284,0.061427288,,0.067404172,,,0.07639288,0.075177885,,0.082492703,,,,
Emerging Markets,Green & Renewable Energy,0.242962295,,0.614612881,0.617642258,0.685113952,,2016,,77,0.365406727,0.365482654,,0.362679605,,,0.409362691,0.409438618,,0.40629845,,,,
Emerging Markets,Healthcare Products,0.096542197,,0.144347144,0.19952139,0.417613572,,2016,,164,0.102291212,0.094771686,,0.093562322,,,0.115424839,0.107905313,,0.106528352,,,,
Emerging Markets,Heathcare Information and Technology,0.564966066,,0.111493845,0.159598392,0.380604741,,2016,,56,0.087178233,0.075798405,,0.073355854,,,0.09274789,0.081368062,,0.078746033,,,,
Emerging Markets,Homebuilding,0.086570398,,0.07101208,0.072176912,0.223707518,,2016,,36,-0.019646934,-0.020027567,,-0.020166573,,,-0.022397705,-0.022778337,,-0.022936436,,,,
Emerging Markets,Hospitals/Healthcare Facilities,0.092108865,,0.172080268,0.172365612,0.341957143,,2016,,90,0.102509294,0.102496608,,0.10804065,,,0.127831903,0.127819217,,0.134732959,,,,
Emerging Markets,Hotel/Gaming,0.095707807,,0.185184752,0.185717422,0.362961078,,2016,,411,0.100248143,0.100281737,,0.106110557,,,0.115271956,0.115305551,,0.122007621,,,,
Emerging Markets,Household Products,0.093614725,,0.14976637,0.160014476,0.467490456,,2016,,235,0.11914821,0.118089811,,0.116592393,,,0.140810885,0.139752486,,0.137980379,,,,
Emerging Markets,Drugs (Biotechnology),0.076302698,,0.13899733,0.259026988,0.395459446,,2016,,156,0.106510593,0.08774806,,0.08689246,,,0.112492074,0.093729542,,0.092815618,,,,
Emerging Markets,Drugs (Pharmaceutical),0.104140175,,0.156114523,0.192527164,0.409720829,,2016,,576,0.118046516,0.113342678,,0.113080342,,,0.139819992,0.135116154,,0.134803422,,,,
Emerging Markets,Brokerage & Investment Banking,0.231216513,,0.002404309,0.003063029,0.13225202,,2016,,392,0.005115701,0.005135887,,0.002067666,,,0.005945941,0.005966127,,0.002401913,,,,
Emerging Markets,Construction Supplies,0.034462957,,0.108013446,0.122668418,0.235429618,,2016,,529,0.061639638,0.061523638,,0.061319979,,,0.072270338,0.072154338,,0.071915488,,,,
Emerging Markets,Beverage (Soft),0.068036284,,0.152200685,0.152607725,0.435421177,,2016,,36,0.097104054,0.097201339,,0.095855424,,,0.111913022,0.112010307,,0.110459337,,,,
Emerging Markets,Advertising,0.053432829,,0.091913661,0.094772548,0.306206491,,2016,,70,0.070429956,0.070065873,,0.06420105,,,0.082305566,0.081941483,,0.075082619,,,,
Emerging Markets,Aerospace/Defense,0.018015958,,0.083479525,0.112236836,0.191797402,,2016,,61,0.052612408,0.05259925,,0.052484716,,,0.059654459,0.059641301,,0.059511432,,,,
Emerging Markets,Air Transport,0.057832096,,0.177233681,0.177327933,0.258037544,,2016,,81,0.077031515,0.077024243,,0.082162629,,,0.092064786,0.092057514,,0.098198789,,,,
Emerging Markets,Apparel,0.034241621,,0.07490959,0.079186135,0.201533264,,2016,,899,0.047186547,0.047008573,,0.045683247,,,0.055279712,0.055101738,,0.05354824,,,,
Emerging Markets,Auto & Truck,0.053541627,,0.066712552,0.085373731,0.183374673,,2016,,78,0.040998422,0.039103325,,0.039074082,,,0.047068203,0.045173106,,0.045139324,,,,
Emerging Markets,Auto Parts,0.051894499,,0.09472815,0.109135311,0.182605189,,2016,,395,0.059562887,0.059083004,,0.057414769,,,0.072823861,0.072343978,,0.070301313,,,,
Emerging Markets,Food Wholesalers,0.01767488,,0.047255982,0.047369633,0.128105499,,2016,,59,0.031161754,0.031134297,,0.03123987,,,0.037313824,0.037286367,,0.037412802,,,,
Emerging Markets,Healthcare Support Services,0.026024934,,0.046676267,0.04865958,0.124385487,,2016,,109,0.036981252,0.03696081,,0.035846704,,,0.045169554,0.045149112,,0.043788187,,,,
Emerging Markets,Financial Svcs. (Non-bank & Insurance),0.192769851,,0.080452269,0.082233327,0.261732993,,2016,,536,0.083984127,0.083822045,,0.081058491,,,0.100609679,0.100447597,,0.09713591,,,,
Emerging Markets,Food Processing,0.042774773,,0.094437949,0.096570534,0.252872481,,2016,,854,0.062281834,0.062212574,,0.061769153,,,0.073350459,0.073281198,,0.072758885,,,,
Emerging Markets,Bank (Money Center),0.370809262,,0.000119893,0.000119893,0.366223621,,2016,,465,0.00282015,0.00282015,,9.24E-05,,,0.003538911,0.003538911,,0.000115948,,,,
Emerging Markets,Engineering/Construction,0.024056936,,0.060649492,0.069909338,0.115739164,,2016,,694,0.041688468,0.041273561,,0.04097969,,,0.048923927,0.04850902,,0.048163632,,,,
Emerging Markets,Farming/Agriculture,0.034263082,,0.07842806,0.080924813,0.165165448,,2016,,270,0.045726238,0.04584322,,0.046055235,,,0.052834627,0.05295161,,0.0531965,,,,
Emerging Markets,Environmental & Waste Services,0.117532879,,0.204443663,0.217101851,0.30883659,,2016,,98,0.144959605,0.144412,,0.142847833,,,0.165154421,0.164606817,,0.162823914,,,,
Emerging Markets,Entertainment,0.06506155,,0.135941646,0.139189087,0.379514072,,2016,,164,0.073812783,0.075419763,,0.092694045,,,0.083226282,0.084833263,,0.104263629,,,,
Emerging Markets,Education,0.098373883,,0.200858528,0.20196236,0.475972904,,2016,,85,0.129976314,0.12979473,,0.141922189,,,0.147147377,0.146965793,,0.160697642,,,,
Emerging Markets,Electronics (General),0.036766739,,0.092736701,0.118342023,0.161878869,,2016,,735,0.040394856,0.039062339,,0.03867899,,,0.046351005,0.045018488,,0.044576686,,,,
Emerging Markets,Electronics (Consumer & Office),0.007494506,,0.042029376,0.085734308,0.194410592,,2016,,92,0.021009833,0.017832241,,0.016605332,,,0.023498325,0.020320733,,0.018922608,,,,
Emerging Markets,Electrical Equipment,0.030977241,,0.074302237,0.098264252,0.202999677,,2016,,529,0.062599565,0.062422994,,0.044725174,,,0.073260736,0.073084165,,0.052363749,,,,
Emerging Markets,Banks (Regional),0.383783841,,0.000766939,0.000766939,0.374758961,,2016,,87,0.002452753,0.002452753,,0.000911133,,,0.003071152,0.003071152,,0.001140852,,,,
Emerging Markets,Beverage (Alcoholic),0.167033511,,0.260836663,0.26400527,0.513213434,,2016,,121,0.180958813,0.181291771,,0.179637114,,,0.231561024,0.231893983,,0.229777477,,,,
Emerging Markets,Broadcasting,0.071118605,,0.238942614,0.240944358,0.438951051,,2016,,60,0.133278167,0.133556856,,0.131752084,,,0.158400006,0.158678695,,0.156534448,,,,
Emerging Markets,Software (System & Application),0.126716154,,0.139847591,0.215328062,0.421487261,,2016,,309,0.120306314,0.114845801,,0.112919698,,,0.134206819,0.128746307,,0.126587075,,,,
Emerging Markets,Steel,-0.032650193,,0.072804958,0.082304381,0.145606866,,2016,,518,0.027733796,0.029105471,,0.028496067,,,0.031679216,0.033050891,,0.032358878,,,,
Emerging Markets,Telecom (Wireless),0.083279925,,0.330222002,0.331317001,0.515848534,,2016,,62,0.122549085,0.122444428,,0.114422083,,,0.144966052,0.144861395,,0.135370329,,,,
Emerging Markets,Telecom. Equipment,0.044908284,,0.061169475,0.127505255,0.195874314,,2016,,268,0.04538998,0.040696568,,0.03978754,,,0.050360956,0.045667544,,0.04464748,,,,
Emerging Markets,Telecom. Services,0.075745013,,0.287371381,0.290330772,0.442328416,,2016,,116,0.099589708,0.099470905,,0.096767834,,,0.11681723,0.116698427,,0.113527207,,,,
Emerging Markets,Tobacco,0.180426142,,0.277106044,0.27944772,0.422172035,,2016,,29,0.208704309,0.208700406,,0.208181784,,,0.264694347,0.264690444,,0.264032687,,,,
Emerging Markets,Transportation,0.071159184,,0.150096566,0.150426254,0.205312839,,2016,,141,0.097402495,0.097385921,,0.096602039,,,0.119858949,0.119842375,,0.118877736,,,,
Emerging Markets,Transportation (Railroads),0.126222738,,0.340351224,0.341047744,0.372563144,,2016,,11,0.150040825,0.149863286,,0.149076299,,,0.178320035,0.178142497,,0.177207005,,,,
Emerging Markets,Trucking,0.057284845,,0.149592236,0.149742709,0.231594007,,2016,,95,0.071458311,0.071449136,,0.07037995,,,0.083492214,0.083483039,,0.082233774,,,,
Emerging Markets,Software (Internet),0.168100504,,0.22350376,0.286548806,0.480001718,,2016,,150,0.209586156,0.204752518,,0.198612165,,,0.234917419,0.230083781,,0.223183765,,,,
Emerging Markets,Utility (General),0.0209085,,0.41055834,0.412859541,0.490023597,,2016,,13,0.1356182,0.135669718,,0.135780941,,,0.162459453,0.16251097,,0.162644199,,,,
Emerging Markets,Retail (Distributors),-0.002886709,,0.030460158,0.030915645,0.087237055,,2016,,523,0.013577421,0.013609298,,0.012889433,,,0.015808168,0.015840045,,0.015002184,,,,
Emerging Markets,Software (Entertainment),0.048755163,,0.109307104,0.225470979,0.549534707,,2016,,54,0.10743833,0.093088485,,0.089569317,,,0.116569706,0.102219862,,0.098355485,,,,
Emerging Markets,Retail (Building Supply),0.011074797,,0.077468273,0.077468273,0.32278313,,2016,,13,0.049784746,0.049784746,,0.050829245,,,0.055699727,0.055699727,,0.056868325,,,,
Emerging Markets,Power,0.102752202,,0.266905505,0.268610656,0.338943369,,2016,,370,0.146436128,0.146140474,,0.14747377,,,0.17742397,0.177128315,,0.178744326,,,,
Emerging Markets,Retail (Automotive),0.019978076,,0.048740411,0.048838776,0.115345361,,2016,,78,0.030733378,0.030743991,,0.030824659,,,0.036958724,0.036969337,,0.037066339,,,,
Emerging Markets,Machinery,0.036508478,,0.100232031,0.123051654,0.256928648,,2016,,674,0.057214828,0.056656889,,0.056128775,,,0.067364037,0.066806098,,0.066183381,,,,
Emerging Markets,Metals & Mining,0.010042224,,0.10138176,0.10602861,0.153252915,,2016,,290,0.045580007,0.045391579,,0.046060218,,,0.051758172,0.051569743,,0.05232939,,,,
Emerging Markets,Office Equipment & Services,0.030456233,,0.064230345,0.072476822,0.349820651,,2016,,67,0.040170532,0.039960344,,0.037976197,,,0.047115542,0.046905355,,0.044576367,,,,
Emerging Markets,Oil/Gas (Integrated),0.032271723,,0.160487012,0.164307822,0.251574299,,2016,,23,0.04292329,0.043063897,,0.051522664,,,0.051345716,0.051486323,,0.061599454,,,,
Emerging Markets,Insurance (Prop/Cas.),0.059931181,,0.082086878,0.082086878,0.177623058,,2016,,141,0.072895407,0.072895407,,0.072750694,,,0.086139392,0.086139392,,0.085968386,,,,
Emerging Markets,Shoe,0.057889157,,0.096658281,0.111950114,0.343751222,,2016,,63,0.072318218,0.071556947,,0.066070698,,,0.087644626,0.086883355,,0.080222035,,,,
Emerging Markets,Semiconductor Equip,0.073549145,,0.150385973,0.189623259,0.25838587,,2016,,151,0.104145825,0.10107382,,0.100210937,,,0.11881576,0.115743755,,0.114755632,,,,
Emerging Markets,Computers/Peripherals,0.045587637,,0.104355479,0.144111702,0.215830458,,2016,,203,0.055080761,0.053413461,,0.052898442,,,0.064238277,0.062570978,,0.06196766,,,,
Emerging Markets,Insurance (General),0.050577366,,0.088120559,0.088120559,0.204751305,,2016,,154,0.068933023,0.068933023,,0.068369471,,,0.078320805,0.078320805,,0.077680504,,,,
Emerging Markets,Building Materials,0.052036439,,0.121462867,0.132234359,0.266252027,,2016,,225,0.074185473,0.074349636,,0.073979878,,,0.08897393,0.089138093,,0.088694789,,,,
Emerging Markets,Business & Consumer Services,0.040635395,,0.079451656,0.085887484,0.182605546,,2016,,194,0.05830845,0.058366043,,0.055627732,,,0.069171195,0.069228788,,0.065980838,,,,
Emerging Markets,Cable TV,0.112234172,,0.18406081,0.188659737,0.461428072,,2016,,30,0.068147522,0.068173523,,0.066187862,,,0.077470222,0.077496223,,0.075239024,,,,
Emerging Markets,Chemical (Basic),0.070191624,,0.144368684,0.154147528,0.22720996,,2016,,585,0.082237438,0.081626022,,0.081444119,,,0.098663932,0.098052516,,0.097834007,,,,
Emerging Markets,Chemical (Diversified),0.068169887,,0.18312436,0.187652547,0.321652099,,2016,,41,0.102863704,0.102823219,,0.104610081,,,0.124247199,0.124206714,,0.126365178,,,,
Emerging Markets,Chemical (Specialty),0.051516883,,0.156407612,0.166895071,0.271741903,,2016,,440,0.07304965,0.07295976,,0.073548965,,,0.087970972,0.087881083,,0.088590789,,,,
Emerging Markets,Coal & Related Energy,0.012342608,,0.18713058,0.190813192,0.343005356,,2016,,108,0.081548407,0.081535966,,0.081156747,,,0.091256742,0.091244301,,0.09081993,,,,
Emerging Markets,Shipbuilding & Marine,-0.009060817,,0.19937544,0.199525721,0.275132598,,2016,,219,0.055364927,0.055392467,,0.062990554,,,0.062422439,0.062449979,,0.071016132,,,,
Emerging Markets,Computer Services,0.061002712,,0.087029279,0.096959565,0.15811222,,2016,,411,0.070729009,0.069640771,,0.068596326,,,0.081349094,0.080260856,,0.079057136,,,,
Emerging Markets,Diversified,0.059138428,,0.176032967,0.17788152,0.292599501,,2016,,238,0.135006168,0.134661551,,0.132381062,,,0.155673137,0.155328519,,0.152698036,,,,
Emerging Markets,Insurance (Life),0.057854242,,0.08824294,0.08824294,0.193599346,,2016,,63,0.088928869,0.088928869,,0.088025732,,,0.105654306,0.105654306,,0.10458131,,,,
Emerging Markets,Utility (Water),0.167957982,,0.304596664,0.305975409,0.438889499,,2016,,56,0.202928966,0.2027734,,0.203259011,,,0.24554377,0.245388205,,0.245975871,,,,
Emerging Markets,Retail (General),0.030591574,,0.071124515,0.07144922,0.277753218,,2016,,137,0.031257098,0.031069004,,0.039197481,,,0.04010421,0.039916116,,0.050359233,,,,
Emerging Markets,Retail (Grocery and Food),0.029744837,,0.061824281,0.061848535,0.251730596,,2016,,60,0.037850383,0.037846033,,0.036333251,,,0.045432245,0.045427895,,0.043612051,,,,
Emerging Markets,Retail (Online),0.012639108,,0.067390783,0.069397426,0.330462497,,2016,,28,0.038910613,0.038518773,,0.037448319,,,0.046420394,0.046028553,,0.044749399,,,,
Emerging Markets,Retail (Special Lines),0.02807136,,0.054708976,0.056142834,0.284954732,,2016,,158,0.042011596,0.041999283,,0.032635684,,,0.049823501,0.049811188,,0.038705951,,,,
Emerging Markets,Rubber& Tires,0.067578362,,0.127775448,0.14168224,0.251922589,,2016,,69,0.074877844,0.074785546,,0.074639266,,,0.091089038,0.090996739,,0.090818751,,,,
Emerging Markets,Semiconductor,0.094164628,,0.277182823,0.366075562,0.343593643,,2016,,389,0.140266386,0.127552963,,0.126567508,,,0.154925944,0.142212521,,0.141113808,,,,
