PCF ID,Hierarchy ID,Name,Difference Index,Change details,Metrics available?
11745,2.1.1.5.5,Manage drawings,1,NEW,N
11746,2.1.1.5.6,Manage product/material classification,1,NEW,N
11747,2.1.1.5.7,Develop and maintain quality/inspection documents,1,NEW,N
11748,2.1.1.5.8,Maintain process specification data,1,NEW,N
11749,2.1.1.5.9,Manage traceability data,1,NEW,N
11750,2.1.1.5.10,Review and approve data access requests,1,NEW,N
19698,2.2,Generate and define new product/service ideas,19,"+19669, +19990, NEW",Y
10065,2.2.1,Perform discovery research,1,c10072,Y
10070,2.2.1.1,Identify new technologies,0,,N
17063,2.2.1.2,"Identify research collateral, market trends, and technical capabilities",0,,N
10071,2.2.1.3,Develop and validate new medical technologies,0,,N
10072,2.2.1.4,Assess feasibility of integrating new leading technologies into product/service concepts,1,"RENAME, WAS:Assess feasibility of integrating research collateral, market trends and technical capabilities into product/service concepts",N
19669,2.2.2,Generate new product/service concepts,5,"+19986, +19987, +19988, +19989, NEW",N
19986,2.2.2.1,Gather new product/service ideas and requirements,1,NEW,N
19987,2.2.2.2,Analyze new product/service ideas and requirements,1,NEW,N
19988,2.2.2.3,Evaluate new product/service inputs and requirements,1,NEW,N
19989,2.2.2.4,Formulate new product/service concepts,1,NEW,N
10068,2.2.2.5,Identify potential improvements to existing products and services,0,,N
19990,2.2.3,Define product/service development requirements,12,"+11331, +16815, +17389, NEW",N
11331,2.2.3.1,Define product/service requirements,9,"+19991, +16808, +16809, +16810, +16811, +16812, +19992, +16814, NEW",N
19991,2.2.3.1.1,Define basic functional requirements,1,NEW,N
16808,2.2.3.1.2,Derive interoperability requirements for products and services,1,NEW,N
16809,2.2.3.1.3,Derive safety requirements for products and services,1,NEW,N
16810,2.2.3.1.4,Derive security requirements for products and services,1,NEW,N
16811,2.2.3.1.5,Derive regulatory compliance requirements,1,NEW,N
16812,2.2.3.1.6,Derive requirements from industry standards,1,NEW,N
19992,2.2.3.1.7,Develop user experience requirements,1,NEW,N
16814,2.2.3.1.8,Derive ‘services-as-a-product’ offering,1,NEW,N
16815,2.2.3.2,Define post launch support model,1,NEW,N
17389,2.2.3.3,Identify product/service bundling opportunities,1,NEW,N
10062,2.3,Develop products and services,26,"+19993, +19996, +19997, -10080, -10081, -10082",Y
19993,2.3.1,Design and prototype products and services,15,"+16813, +16817, +19995, c10087, c10088, c10092, c10098, NEW",Y
10083,2.3.1.1,Assign resources to product/service project,1,+19994,N
19994,2.3.1.1.1,Identify requirements for product/service design/development partners,1,NEW,N
10084,2.3.1.2,Prepare high-level business case and technical assessment,0,,N
10085,2.3.1.3,Develop product/service design specifications,0,,N
16813,2.3.1.4,Develop user experience design specifications,1,NEW,N
16817,2.3.1.5,Provide warranty-related recommendations,1,NEW,N
10086,2.3.1.6,Document design specifications,0,,N
10087,2.3.1.7,Conduct mandatory and elective external reviews,1,"RENAME, WAS:Conduct mandatory and elective external reviews (legal, regulatory, standards, internal)",N
19995,2.3.1.8,Design products/services,7,"+16819, +16820, +16821, +16822, +16818, +16823, NEW",N
16819,2.3.1.8.1,Design for manufacturing,1,NEW,N
16820,2.3.1.8.2,Design for product servicing,1,NEW,N
16821,2.3.1.8.3,Design for re-manufacturing,1,NEW,N
16822,2.3.1.8.4,Review product troubleshooting methodology,1,NEW,N
16818,2.3.1.8.5,"Design and manage product data, design, and bill of materials",1,NEW,N
16823,2.3.1.8.6,Design for product upgrades,1,NEW,N
10088,2.3.1.9,Build prototypes/proof of concepts,1,"RENAME, WAS:Build prototypes",N
10098,2.3.1.10,Develop and test prototype production and/or service delivery process,1,"RENAME, WAS:Develop and test prototype new services and/or service delivery process",N
10089,2.3.1.11,Eliminate quality and reliability problems,0,,N
10090,2.3.1.12,Conduct in-house product/service testing and evaluate feasibility,0,,N
10091,2.3.1.13,Identify design/development performance indicators,0,,N
10092,2.3.1.14,Collaborate on design with suppliers and external partners,1,"RENAME, WAS:Collaborate on design with suppliers and service providers",N
19996,2.3.2,Test market for new or revised products and services,1,NEW,Y
10093,2.3.2.1,Prepare detailed market study,0,,N
10094,2.3.2.2,Conduct customer tests and interviews,0,,N
10095,2.3.2.3,Finalize product/service characteristics and business cases,0,,N
10096,2.3.2.4,Finalize technical requirements,0,,N
19997,2.3.3,Prepare for production/service delivery,7,"+19998, c10097, c10099, c10100, c11418, NEW",Y
10099,2.3.3.1,Design and obtain necessary capabilities/materials and equipment,1,"RENAME, WAS:Design and obtain necessary resources",N
10097,2.3.3.2,Identify requirements for changes to manufacturing/delivery processes,1,"RENAME, WAS:Identify requirements for changes to service and delivery processes",N
11418,2.3.3.3,Request engineering/process change,1,"RENAME, WAS:Request process change",N
10100,2.3.3.4,Install and validate production/service delivery process,2,"c11417, RENAME, WAS:Install and validate service process or methodology",N
11417,2.3.3.4.1,Monitor initial production runs,1,"RENAME, WAS:Monitor process performance",N
19998,2.3.3.5,Validate launch procedures,1,NEW,N
10004,3,Market and Sell Products and Services,130,"+20008, -17068",Y
10101,3.1,"Understand markets, customers, and capabilities",3,,Y
10106,3.1.1,Perform customer and market intelligence analysis,2,"c10111, c10112",Y
10108,3.1.1.1,Conduct customer and market research,0,,N
10109,3.1.1.2,Identify market segments,0,,N
10110,3.1.1.3,Analyze market and industry trends,0,,N
10111,3.1.1.4,"Analyze competing organizations, competitive/substitute products/services",1,"RENAME, WAS:Analyze competing organizations, competitive/substitute products",N
10112,3.1.1.5,Evaluate existing products/services,1,"RENAME, WAS:Evaluate existing products/brands",N
10113,3.1.1.6,Assess internal and external business environment,0,,N
10107,3.1.2,Evaluate and prioritize market opportunities,1,,Y
10116,3.1.2.1,Quantify market opportunities,0,,N
10117,3.1.2.2,Determine target segments,1,+18941,N
18941,3.1.2.2.1,Identify under-served and saturated market segments,1,NEW,N
10118,3.1.2.3,Prioritize opportunities consistent with capabilities and overall business strategy,0,,N
10119,3.1.2.4,Validate opportunities,0,,N
10102,3.2,Develop marketing strategy,38,"+20000, +20006, +16848, +18924, -10122, c10123",Y
11168,3.2.1,Define offering and customer value proposition,0,,Y
11169,3.2.1.1,Define offering and positioning,0,,N
11170,3.2.1.2,Develop value proposition including brand positioning for target segments,0,,N
11171,3.2.1.3,Validate value proposition with target segments,0,,N
11172,3.2.1.4,Develop new branding,0,,N
10123,3.2.2,Define pricing strategy,5,"+13169, +19999, c10124, c10125, RENAME, WAS:Define pricing strategy to align to value proposition",N
13169,3.2.2.1,Conduct pricing analysis,1,NEW,N
10124,3.2.2.2,Establish guidelines for applying pricing and discounting of products/services,1,"RENAME, WAS:Establish guidelines for applying pricing of products/services",N
19999,3.2.2.3,Establish pricing targets,1,NEW,N
10125,3.2.2.4,Approve pricing strategies/policies and targets,1,"RENAME, WAS:Approve pricing strategies/policies",N
20000,3.2.3,Define and manage channel strategy,11,"+20001, +20002, +20003, +20004, +20005, c10126, c10127, NEW",Y
20001,3.2.3.1,Determine channels to be supported,1,NEW,N
20002,3.2.3.2,Establish channel objectives,1,NEW,N
10127,3.2.3.3,Determine channel role and fit with target segments,1,"RENAME, WAS:Determine channel fit with target segments",N
10128,3.2.3.4,Select channels for target segments,0,,N
20003,3.2.3.5,Identify required channel capabilities,1,NEW,N
10126,3.2.3.6,Evaluate channel attributes and potential partners,1,"RENAME, WAS:Evaluate channel attributes and partners",N
20004,3.2.3.7,Orchestrate seamless customer experience across supported channels,4,"+16590, +16591, +16592, NEW",Y
16590,3.2.3.7.1,Define omni-channel strategy,1,NEW,N
16591,3.2.3.7.2,Define omni-channel requirements,1,NEW,N
16592,3.2.3.7.3,Develop omni-channel policies and procedures,1,NEW,N
20005,3.2.3.8,Develop and manage execution roadmap,1,NEW,N
20006,3.2.4,Analyze and manage channel performance,6,"+16573, +16574, +16575, +16500, +16501, NEW",Y
16573,3.2.4.1,Establish channel-specific metrics and targets,1,NEW,Y
16574,3.2.4.2,Monitor and report performance,1,NEW,N
16575,3.2.4.3,Monitor and report events influencing factors,1,NEW,N
16500,3.2.4.4,Analyze performance,1,NEW,N
16501,3.2.4.5,Develop plan for improvements,1,NEW,N
16848,3.2.5,Develop marketing communication strategy,9,"+16849, +16850, +16851, +16852, +16853, +16854, +16855, +18627, NEW",N
16849,3.2.5.1,Develop customer communication calendar,1,NEW,N
16850,3.2.5.2,Define public relations (PR) strategy,1,NEW,N
16851,3.2.5.3,Define direct marketing strategy,1,NEW,N
16852,3.2.5.4,Define internal marketing communication strategy,1,NEW,N
16853,3.2.5.5,Identify new media for marketing communication,1,NEW,N
16854,3.2.5.6,Define new media communication strategy,1,NEW,N
16855,3.2.5.7,Define point of sale (POS) communication strategy,1,NEW,N
18627,3.2.5.8,Define communication guidelines and mechanisms,1,NEW,N
18924,3.2.6,Design and manage customer loyalty program,6,"+20007, +18925, +18926, +16633, +18927, NEW",N
20007,3.2.6.1,Define customer loyalty program,1,NEW,N
18925,3.2.6.2,Acquire members to customer loyalty program,1,NEW,N
18926,3.2.6.3,Build engagement and relationship with members,1,NEW,N
16633,3.2.6.4,Monitor customer loyalty program benefits to the enterprise and the customer,1,NEW,N
18927,3.2.6.5,Optimize loyalty program value to both the enterprise and the customer,1,NEW,N
17064,3.2.7,Design brochures/collateral,0,,N
20008,3.3,Develop and manage marketing plans,26,"+20593, +20010, +16613, +10154, +16629, c10148, NEW",Y
10148,3.3.1,"Establish goals, objectives, and metrics for products/services by channel/segment",1,"RENAME, WAS:Establish goals, objectives, and metrics for products by channels/segments",Y
10149,3.3.2,Establish marketing budgets,1,+17683,Y
10155,3.3.2.1,Confirm marketing alignment to business strategy,0,,N
10156,3.3.2.2,Determine costs of marketing,0,,N
10157,3.3.2.3,Create marketing budget,0,,N
17683,3.3.2.4,Determine projected ROI for marketing investment,1,NEW,N
20593,3.3.3,Develop and manage pricing,7,"+20009, +18948, +11495, +11496, +11497, +17684, NEW",N
20009,3.3.3.1,Understand resource requirements for each product/service and delivery channel/method,1,NEW,N
18948,3.3.3.2,Determine corporate incentives,1,NEW,N
10163,3.3.3.3,Determine pricing based on volume/unit forecast,0,,N
10164,3.3.3.4,Execute pricing plan,0,,N
10165,3.3.3.5,Evaluate pricing performance,0,,N
10166,3.3.3.6,Refine pricing as needed,0,,N
11495,3.3.3.7,Implement promotional pricing programs,1,NEW,N
11496,3.3.3.8,Implement other retail pricing programs,1,NEW,N
11497,3.3.3.9,Communicate and implement price changes,1,NEW,N
17684,3.3.3.10,Achieve regulatory approval for pricing,1,NEW,N
20010,3.3.4,Develop and manage promotional activities,2,"c10167, NEW",N
10167,3.3.4.1,Define promotional concepts and objectives,1,"RENAME, WAS:Define promotional concepts",N
10159,3.3.4.2,Develop marketing messages,0,,N
10160,3.3.4.3,Define target audience,0,,N
10168,3.3.4.4,Plan and test promotional activities,0,,N
10169,3.3.4.5,Execute promotional activities,0,,N
10170,3.3.4.6,Evaluate promotional performance metrics,0,,N
10171,3.3.4.7,Refine promotional performance metrics,0,,N
10172,3.3.4.8,Incorporate learning into future/planned consumer promotions,0,,N
17072,3.3.4.9,Analyze purchasing behavior,0,,N
17073,3.3.4.10,Analyze customer campaigns,0,,N
17074,3.3.4.11,Analyze customer market research,0,,N
10153,3.3.5,Track customer management measures,0,,Y
10173,3.3.5.1,Determine customer loyalty/lifetime value,0,,N
10174,3.3.5.2,Analyze customer revenue trend,0,,N
10175,3.3.5.3,Analyze customer attrition and retention rates,0,,N
10176,3.3.5.4,Analyze customer metrics,0,,N
10177,3.3.5.5,"Revise customer strategies, objectives, and plans based on metrics",0,,N
16613,3.3.6,Analyze and respond to customer insight,6,"+16627, +16614, +16615, +16616, +16617, NEW",Y
16627,3.3.6.1,Monitor and respond to social media activity,1,NEW,N
16614,3.3.6.2,Analyze customer website activity,1,NEW,N
16615,3.3.6.3,Analyze customer purchase patterns,1,NEW,N
16616,3.3.6.4,Develop business rules to provide personalized offers,1,NEW,N
16617,3.3.6.5,Monitor effectiveness of personalized offers and adjust offers accordingly,1,NEW,N
10154,3.3.7,Develop and manage packaging strategy,5,"+10178, +10179, +10180, +10181, NEW",N
10178,3.3.7.1,Plan packaging strategy,1,NEW,N
10179,3.3.7.2,Test packaging options,1,NEW,N
10180,3.3.7.3,Execute packaging strategy,1,NEW,N
10181,3.3.7.4,Refine packaging,1,NEW,N
16629,3.3.8,Manage product marketing content,3,"+16630, +18130, NEW",N
16630,3.3.8.1,Manage product images,1,NEW,N
18130,3.3.8.2,Manage product copy,1,NEW,N
10103,3.4,Develop sales strategy,8,,Y
10129,3.4.1,Develop sales forecast,0,,Y
10134,3.4.1.1,Gather current and historic order information,0,,N
10135,3.4.1.2,Analyze sales trends and patterns,0,,N
10136,3.4.1.3,Generate sales forecast,0,,N
10137,3.4.1.4,Analyze historical and planned promotions and events,0,,N
10130,3.4.2,Develop sales partner/alliance relationships,3,"+11465, +11521, +11466",N
10138,3.4.2.1,Identify alliance opportunities,0,,N
10139,3.4.2.2,Design alliance programs and methods for selecting and managing relationships,0,,N
10140,3.4.2.3,Select alliances,0,,N
11465,3.4.2.4,Develop customer trade strategy and customer objectives/targets,1,NEW,N
11521,3.4.2.5,Define trade programs and funding options,1,NEW,N
11466,3.4.2.6,Conduct planning activities for major trade customers,1,NEW,N
10141,3.4.2.7,Develop partner and alliance management strategies,0,,N
10142,3.4.2.8,Establish partner and alliance management goals,0,,N
17065,3.4.3,Perform broker channel management,4,"+18629, +11522, +11523, +11468",N
17066,3.4.3.1,Profile brokers and agents,0,,N
17067,3.4.3.2,Contract with brokers and agents,0,,N
18629,3.4.3.3,Establish partner and alliance agreements,1,NEW,N
11522,3.4.3.4,Develop promotional and category management calendars (trade marketing calendars),1,NEW,N
11523,3.4.3.5,Create strategic and tactical sales plans by customer,1,NEW,N
11468,3.4.3.6,Communicate planning information to customer teams,1,NEW,N
10131,3.4.4,Establish overall sales budgets,1,+17682,Y
17682,3.4.4.1,Calculate product market share,1,NEW,Y
10143,3.4.4.2,Calculate product revenue,0,,N
10144,3.4.4.3,Determine variable costs,0,,N
10145,3.4.4.4,Determine overhead and fixed costs,0,,N
10146,3.4.4.5,Calculate net profit,0,,N
10147,3.4.4.6,Create budget,0,,N
10132,3.4.5,Establish sales goals and measures,0,,Y
10133,3.4.6,Establish customer management measures,0,,Y
17069,3.5,Develop and manage sales plans,54,"+11779, +10185, -10186, c10182",N
17070,3.5.1,Manage sales collateral,1,-10152,N
17071,3.5.1.1,Manage proposal templates,0,,N
17075,3.5.1.2,Manage Campaigns,0,,N
10182,3.5.2,Manage leads/opportunities,8,"+18115, +11773, +18116, +20011, c10189, c10184, RENAME, WAS:Generate leads",Y
10188,3.5.2.1,Identify potential customers,0,,N
10189,3.5.2.2,Identify/receive leads/opportunities,1,"RENAME, WAS:Identify leads",N
18115,3.5.2.3,Validate and qualify leads/opportunities,1,NEW,N
11773,3.5.2.4,Match opportunities to business strategy,1,NEW,N
18116,3.5.2.5,Develop opportunity win plans,1,NEW,N
20011,3.5.2.6,Manage opportunity pipeline,1,NEW,Y
10209,3.5.2.7,Determine sales resource allocation,0,,N
10184,3.5.2.8,Manage customer sales calls,2,"+20012, RENAME, WAS:Manage customer sales",Y
17081,3.5.2.8.1,Conduct direct sales to groups,0,,N
10191,3.5.2.8.2,Perform pre-sales activities,0,,N
17082,3.5.2.8.2.1,Produce proposal,0,,N
17083,3.5.2.8.2.2,Produce renewals,0,,N
17084,3.5.2.8.2.3,Negotiate contracts,0,,N
20012,3.5.2.8.3,Manage customer meetings/workshops,1,NEW,N
10192,3.5.2.8.4,Close the sale,0,,N
10193,3.5.2.8.5,Record outcome of sales process,0,,Y
10183,3.5.3,Manage customers and accounts,4,"+20013, +20014",Y
20013,3.5.3.1,Select key customers/accounts,1,NEW,N
11173,3.5.3.2,Develop sales/key account plan,0,,N
20014,3.5.3.3,Manage sales/key account plan,1,NEW,N
11174,3.5.3.4,Manage customer relationships,0,,N
14208,3.5.3.5,Manage customer master data,2,"+16598, +16599",N
16598,3.5.3.5.1,Collect and merge internal and third-party customer information,1,NEW,N
16599,3.5.3.5.2,De-duplicate customer data,1,NEW,N
17076,3.5.3.6,Premium payment profile administration,0,,N
17077,3.5.3.6.1,Set payment allocation,0,,N
17078,3.5.3.6.2,Manage responsible party,0,,N
17079,3.5.3.6.3,Assign billing attributes,0,,N
17080,3.5.3.6.4,Manage billing preferences,0,,N
11779,3.5.4,"Develop and manage sales proposals, bids, and quotes",16,"+11781, +11780, +11782, +11783, +11784, +11785, +20015, +11787, +11788, +11789, +20016, +20017, +11790, +20018, +11793, NEW",N
11781,3.5.4.1,Receive Request For Proposal (RFP)/Request For Quote (RFQ),1,NEW,N
11780,3.5.4.2,Refine customer requirements,1,NEW,N
11782,3.5.4.3,Review RFP/RFQ request,1,NEW,N
11783,3.5.4.4,Perform competitive analysis,1,NEW,N
11784,3.5.4.5,Validate with strategy/business plans,1,NEW,N
11785,3.5.4.6,Understand customer business and requirements,1,NEW,N
20015,3.5.4.7,Develop solution and delivery approach,1,NEW,N
11787,3.5.4.8,Identify staffing requirements,1,NEW,N
11788,3.5.4.9,Develop pricing and scheduling estimates,1,NEW,N
11789,3.5.4.10,Conduct profitability analysis,1,NEW,N
