PCF ID,Hierarchy ID,Name,Difference Index,Change details,Metrics available?
16493,2.1.4.1,Determine catalog assortment,0,,N
16494,2.1.4.2,Develop catalog format and covers,0,,N
16495,2.1.4.3,Develop page layouts,0,,N
16496,2.1.4.4,Manage printing and distribution,0,,N
16497,2.1.5,"Analyze performance (page, etc.)",1,c16499,N
16498,2.1.5.1,Develop metrics for on-line and catalog performance,0,,N
16499,2.1.5.2,Collect on-line and catalog performance data,1,"RENAME, WAS:Collect performance data",N
16500,2.1.5.3,Analyze performance,0,,N
16501,2.1.5.4,Develop plan for improvements,0,,N
16502,2.1.6,Manage customer product reviews,0,,N
16503,2.1.6.1,Solicit customers to provide online reviews,0,,N
16504,2.1.6.2,Review customer feedback,0,,N
16505,2.1.6.3,Develop action plan to improve customer satisfaction,0,,N
16506,2.2,Develop and manage retail store channel,0,,N
16507,2.2.1,Build store format and site plan,0,,N
16508,2.2.1.1,Develop store format requirements,0,,N
16509,2.2.1.2,Develop site plan based on overall business strategy,0,,N
16510,2.2.2,Develop store layouts,0,,N
16511,2.2.2.1,Create floor plans for each store,0,,N
16512,2.2.2.2,Design seasonal layouts (planograms),0,,N
16513,2.2.2.3,Test store layouts in concept store,0,,N
16514,2.2.2.4,Assess and adjust store layouts,0,,N
16515,2.2.3,Manage store collaboration,0,,N
16516,2.2.3.1,Develop communications plan for store to HQ communication,0,,N
16517,2.2.3.2,Act on store feedback,0,,N
16518,2.2.3.3,Provide store performance information to the store,0,,N
16519,2.2.3.4,Send merchandising execution to stores,0,,N
16520,2.2.3.5,Develop training programs,0,,N
16521,2.3,Operate retail store,7,"c16546, c16552, c16567",N
16522,2.3.1,Operate customer checkout,0,,N
16523,2.3.1.1,Process customer purchases,0,,N
16524,2.3.1.2,Accept payments,0,,N
16525,2.3.1.3,Maintain customer checkout area,0,,N
16526,2.3.2,Operate in-store customer service desk,0,,N
16527,2.3.2.1,Accept returns,0,,N
16528,2.3.2.2,Process special orders,0,,N
16529,2.3.2.3,Process layaway purchases,0,,N
16530,2.3.2.4,Handle special requests,0,,N
16531,2.3.2.5,Handle complaints,0,,N
16532,2.3.2.6,Manage store pick-up orders,0,,N
16533,2.3.3,Provide floor customer service,0,,N
16534,2.3.3.1,Provide product expertise,0,,N
16535,2.3.3.2,Assist in locating products,0,,N
16536,2.3.3.3,Assist in handling products,0,,N
16537,2.3.3.4,Enhance customer experience,0,,N
16538,2.3.3.5,Provide specialty services,0,,N
16539,2.3.4,Manage store inventory,0,,N
16540,2.3.4.1,Receive deliveries,0,,N
16541,2.3.4.2,Restock shelves,0,,N
16542,2.3.4.3,Monitor and remedy out of stocks,0,,N
16543,2.3.4.4,Perform cycle counts,0,,N
16544,2.3.4.5,Check cross-store inventory,0,,N
16545,2.3.4.6,Respond to cross-store inventory requests,0,,N
16546,2.3.5,Manage store cash,1,"RENAME, WAS:Manage cash",N
16547,2.3.5.1,Develop and execute store cash management policy and procedures,0,,N
16548,2.3.5.2,Sign out cash drawers,0,,N
16549,2.3.5.3,Close and reconcile cash drawers,0,,N
16550,2.3.5.4,Reconcile receipts,0,,N
16551,2.3.5.5,Deposit cash,0,,N
16552,2.3.6,Plan and manage retail store workforce,4,"c16553, c16554, c16556, RENAME, WAS:Plan and manage workforce",Y
16553,2.3.6.1,Estimate retail store workload,1,"RENAME, WAS:Estimate workload",N
16554,2.3.6.2,Schedule retail store labor,1,"RENAME, WAS:Schedule labor",N
16555,2.3.6.3,Assign tasks,0,,N
16556,2.3.6.4,Approve retail store overtime,1,"RENAME, WAS:Approve overtime",N
16557,2.3.6.5,Monitor and adjust labor levels,0,,N
16558,2.3.7,Execute floor merchandising and promotions,1,c16563,N
16559,2.3.7.1,Arrange floor displays and merchandise,0,,N
16560,2.3.7.2,Maintain shelf tagging,0,,N
16561,2.3.7.3,Maintain signage,0,,N
16562,2.3.7.4,Manage floor fixtures,0,,N
16563,2.3.7.5,Execute floor promotional activities,1,"RENAME, WAS:Execute promotional activities",N
16564,2.3.8,Analyze and manage store performance,0,,Y
16565,2.3.8.1,Review and analyze key metrics and KPIs for store,0,,N
16566,2.3.8.2,Develop and implement action plans to improve performance,0,,N
16567,2.3.9,Manage retail story regulatory compliance,1,"RENAME, WAS:Manage regulatory compliance",N
16568,2.3.9.1,Develop compliance training program,0,,N
16569,2.3.9.2,Monitor compliance with channel-specific regulatory requirements,0,,N
16570,2.3.9.3,Report and rectify violations,0,,N
16571,2.4,Develop and manage omni channel,0,,N
10122,2.4.1,Define and manage channel strategy,0,,Y
10126,2.4.1.1,Evaluate channel attributes and partners,0,,N
10127,2.4.1.2,Determine channel fit with target segments,0,,N
10128,2.4.1.3,Select channels for target segments,0,,N
10378,2.4.2,Develop customer service strategy,0,,Y
10381,2.4.2.1,"Develop customer service segmentation/prioritization (e.g., tiers)",0,,N
10384,2.4.2.1.1,Analyze existing customers,0,,N
10385,2.4.2.1.2,Analyze feedback of customer needs,0,,N
10382,2.4.2.2,Define customer service policies and procedures,0,,N
10383,2.4.2.3,Establish service levels for customers,0,,Y
16572,2.4.3,Analyze channel performance,0,,N
16573,2.4.3.1,Establish channel-specific metrics and targets,0,,Y
16574,2.4.3.2,Monitor and report performance,0,,N
16575,2.4.3.3,"Monitor and report events influencing factors (weather, disasters, etc.)",0,,N
16576,2.4.4,Prevent loss,0,,N
16577,2.4.4.1,Monitor suspicious activity,0,,N
16578,2.4.4.2,Monitor return merchandise patterns,0,,N
16579,2.4.4.3,Develop loss-prevention training program,0,,N
16580,2.4.4.4,Assess and remedy potential dangerous conditions,0,,N
16581,2.4.5,Develop and manage operations policy and procedures,0,,N
16582,2.4.5.1,Develop store operating procedures,0,,N
16583,2.4.5.1.1,Develop procedures for returns,0,,N
16584,2.4.5.1.2,Develop procedures for layaway,0,,N
16585,2.4.5.1.3,Develop procedures for special orders,0,,N
16586,2.4.5.1.4,Develop procedures for store pickup,0,,N
16587,2.4.5.2,Develop operations policies and procedures training program,0,,N
16589,2.4.6,Manage omni-channel experience (relationship),0,,N
16590,2.4.6.1,Define omni-channel strategy,0,,N
16591,2.4.6.2,Define omni-channel requirements,0,,N
16592,2.4.6.3,Develop omni-channel policies and procedures,0,,N
16593,2.4.6.4,Manage omni-channel customer information,0,,N
16594,2.4.6.5,Orchestrate seamless omni-channel experience,0,,N
16588,2.5,Manage customer relationship,5,c16603,N
16603,2.5.1,Define customer relationship policies and procedures,1,"RENAME, WAS:Define customer service policies and procedures",N
16604,2.5.1.1,Develop call center operating procedures,0,,N
16605,2.5.1.1.1,Develop operating procedures for orders,0,,N
16606,2.5.1.1.2,Develop operating procedures for returns,0,,N
16607,2.5.1.1.3,Develop operating procedures for complaints,0,,N
16608,2.5.1.2,Develop customer scripts for policies,0,,N
16609,2.5.1.3,Develop training for call center associates,0,,N
16595,2.5.2,Measure and evaluate customer satisfaction,4,,Y
10401,2.5.2.1,Measure customer satisfaction with customer requests/inquiries handling,4,"c10404, c10405, c10406, c10407",N
10404,2.5.2.1.1,Gather and solicit post-sale customer feedback on products and services requests/inquiries handling,1,"RENAME, WAS:Gather and solicit post-sale customer feedback on products and services",N
10405,2.5.2.1.2,Solicit post-sale customer feedback on ad effectiveness requests/inquiries handling,1,"RENAME, WAS:Solicit post-sale customer feedback on ad effectiveness",N
10406,2.5.2.1.3,Analyze product and service satisfaction data and identify improvement opportunities requests/inquiries handling,1,"RENAME, WAS:Analyze product and service satisfaction data and identify improvement opportunities",N
10407,2.5.2.1.4,Provide customer feedback to product management on products and services requests/inquiries handling,1,"RENAME, WAS:Provide customer feedback to product management on products and services",N
10402,2.5.2.2,Measure customer satisfaction with customer-complaint handling and resolution,0,,Y
11236,2.5.2.2.1,Solicit customer feedback on complaint handling and resolution,0,,N
11237,2.5.2.2.2,Analyze customer complaint data and identify improvement opportunities,0,,N
10403,2.5.2.3,Measure customer satisfaction with products and services,0,,Y
11238,2.5.2.3.1,Gather and solicit post-sale customer feedback on products and services,0,,N
11239,2.5.2.3.2,Solicit post-sale customer feedback on ad effectiveness,0,,N
11240,2.5.2.3.3,Analyze product and service satisfaction data and identify improvement opportunities,0,,N
11241,2.5.2.3.4,Provide customer feedback to product management on products and services,0,,N
16596,2.5.2.4,Measure customer satisfaction with ordering experience,0,,N
16597,2.5.3,Maintain customer master data,0,,N
16598,2.5.3.1,Collect and merge internal and third-party customer information,0,,N
16599,2.5.3.2,De-duplicate customer data,0,,N
16600,2.5.3.3,Create and manage households,0,,N
16602,2.5.3.4,Maintain demographic and purchase history information,0,,N
16610,3,Market Products and Services,1,,N
16611,3.1,Perform customer and market analysis,0,,N
10106,3.1.1,Perform analysis,0,,Y
10108,3.1.1.1,Conduct customer and market research,0,,N
10109,3.1.1.2,Identify market segments,0,,N
10110,3.1.1.3,Analyze market and industry trends,0,,N
10111,3.1.1.4,"Analyze competing organizations, competitive/substitute products",0,,N
10112,3.1.1.5,Evaluate existing products/brands,0,,N
10113,3.1.1.6,Assess internal and external business environment,0,,N
10107,3.1.2,Evaluate and prioritize market opportunities,0,,Y
10116,3.1.2.1,Quantify market opportunities,0,,N
10117,3.1.2.2,Determine target segments,0,,N
10118,3.1.2.3,Prioritize opportunities consistent with capabilities and overall business strategy,0,,N
10119,3.1.2.4,Validate opportunities,0,,N
16613,3.1.3,Track and respond to shopper insight,0,,Y
16614,3.1.3.1,Track customer site activity,0,,N
16615,3.1.3.2,Track customer purchase patterns,0,,N
16616,3.1.3.3,Develop business rules to provide personalized offers,0,,N
16617,3.1.3.4,Monitor effectiveness and adjust offers,0,,N
16618,3.2,Market to customers,1,,N
16619,3.2.1,Promote and manage brands,0,,N
16620,3.2.1.1,Define unique brand positioning,0,,N
16621,3.2.1.2,"Align market strategy (product assortment, pricing, merchandising, etc.) to align to positioning",0,,N
16622,3.2.1.3,"Determine strategic investment plan (% breakout of build awareness vs customer acquisition and retention, etc.)",0,,N
16623,3.2.1.4,Manage brand licensing and usage,0,,N
16624,3.2.1.5,"Measure and reassess activities against strategy, plan, and investment",0,,N
10152,3.2.2,Develop and manage promotional activities,0,,Y
10167,3.2.2.1,Define promotional concepts,0,,N
10168,3.2.2.2,Plan and test promotional activities,0,,N
10169,3.2.2.3,Execute promotional activities,0,,N
10170,3.2.2.4,Evaluate promotional performance metrics,0,,N
10171,3.2.2.5,Refine promotional performance metrics,0,,N
10172,3.2.2.6,Incorporate learning into future/planned promotions,0,,N
16625,3.2.3,Manage social media,1,c16628,N
16626,3.2.3.1,Develop social media strategy,0,,N
16742,3.2.3.2,Define social media performance metrics,0,,N
16627,3.2.3.3,Monitor and respond to social media activity,0,,N
16628,3.2.3.4,Execute social media campaigns,1,"RENAME, WAS:Execute social media campagins",N
16743,3.2.3.5,Evaluate social media performance metrics,0,,N
10150,3.2.4,Develop and manage media campaigns,0,,Y
10158,3.2.4.1,Define media objectives,0,,N
10159,3.2.4.2,Develop marketing messages,0,,N
10160,3.2.4.3,Define target audience,0,,N
10161,3.2.4.4,Engage media provider,0,,N
10162,3.2.4.5,Develop and execute advertising,0,,N
11253,3.2.4.6,Develop and execute other marketing campaigns/programs,0,,N
11254,3.2.4.7,Assess brand/product marketing plan performance,0,,N
16629,3.2.5,Manage product marketing content,0,,N
16630,3.2.5.1,Manage product images,0,,N
16631,3.2.5.2,Manage product copy,0,,N
16632,3.2.6,Develop and manage customer loyalty programs,0,,N
10173,3.2.6.1,Determine customer loyalty/lifetime value,0,,N
10174,3.2.6.2,Analyze customer revenue trend,0,,N
10175,3.2.6.3,Analyze customer attrition and retention rates,0,,N
10176,3.2.6.4,Analyze customer metrics,0,,N
10177,3.2.6.5,"Revise customer strategies, objectives, and plans based on metrics",0,,N
16633,3.2.6.6,Define and manage customer loyalty program benefits and events,0,,N
16634,4,Merchandise Products and Services,5,,N
16635,4.1,Develop product plan,0,,N
16636,4.1.1,Develop category plan,0,,N
11470,4.1.1.1,Analyze category/product positioning and performance,0,,N
16637,4.1.1.2,Forecast category demand by market/channel,0,,N
16638,4.1.1.3,Assign revenue and margin targets to each category,0,,N
16639,4.1.2,Define assortment plan,0,,N
16640,4.1.2.1,Define cross-sell/up-sell substitutes,0,,N
10063,4.1.2.2,Evaluate performance of existing products/services against market opportunities,0,,Y
10064,4.1.2.3,Define product/service requirements,0,,Y
10068,4.1.2.3.1,Identify potential improvements to existing products and services,0,,N
10069,4.1.2.3.2,Identify potential new products and services,0,,N
16641,4.1.2.4,Develop product plan to meet category goals,0,,N
16642,4.1.2.5,Develop item assortment plan,0,,N
10154,4.1.2.6,Develop and manage packaging strategy,0,,N
10178,4.1.2.6.1,Plan packaging strategy,0,,N
10179,4.1.2.6.2,Test packaging options,0,,N
10180,4.1.2.6.3,Execute packaging strategy,0,,N
10181,4.1.2.6.4,Refine packaging,0,,N
10129,4.1.3,Develop and manage sales and pricing plan,0,,Y
10134,4.1.3.1,Gather current and historic order information,0,,N
10135,4.1.3.2,Analyze sales trends and patterns,0,,N
10136,4.1.3.3,Generate sales forecast,0,,N
10137,4.1.3.4,Analyze historical and planned promotions and events,0,,N
16644,4.1.3.5,Generate open-to-buy orders,0,,N
16645,4.1.4,Develop allocation plan,0,,N
16646,4.1.4.1,Assess channel and store demand for products and services,0,,N
16747,4.1.4.2,Forecast channel and store demand for products and services,0,,N
16647,4.1.4.3,Develop inventory allocation plan,0,,N
16648,4.1.4.4,Monitor and adjust inventory levels to meet demand,0,,N
16649,4.1.5,Manage product lifecycle,0,,N
10077,4.1.5.1,Introduce new products/services,0,,N
10164,4.1.5.2,Execute pricing plan,0,,N
16650,4.1.5.3,Monitor sales and margin performance,0,,N
10078,4.1.5.4,Retire outdated products/services,0,,N
16651,4.2,Manage product development lifecycle,1,c16662,N
16652,4.2.1,Develop manufacturing outsourcing strategy,0,,N
16653,4.2.1.1,Assess manufacturer capabilities vs requirements,0,,N
16654,4.2.1.2,Assess availability of materials,0,,N
16655,4.2.1.3,Set market penetration targets,0,,N
16656,4.2.1.4,Prepare business case,0,,N
16657,4.2.2,Design products,0,,N
10085,4.2.2.1,Develop product/service design specifications,0,,N
10086,4.2.2.2,Document design specifications,0,,N
10087,4.2.2.3,"Conduct mandatory and elective external reviews (legal, regulatory, standards, internal)",0,,N
10088,4.2.2.4,Build prototypes,0,,N
16658,4.2.3,Procure materials,0,,N
16659,4.2.3.1,Assess material requirements across product lines,0,,N
16660,4.2.3.2,Contract with material suppliers,0,,N
16661,4.2.3.3,Issue material purchase orders,0,,N
16662,4.2.4,Manage contract with manufacturers,1,"RENAME, WAS:Contract with manufacturers",N
10092,4.2.4.1,Collaborate on design with suppliers and contract manufacturers,0,,N
16663,4.2.4.2,Establish manufacturer metrics,0,,N
16664,4.2.4.3,Contract with manufacturers,0,,N
16665,4.2.5,Manage production,0,,N
16666,4.2.5.1,Integrate with demand management,0,,N
16667,4.2.5.2,Manage logistics,0,,N
16668,4.2.5.3,Monitor production vs metrics,0,,N
16669,4.2.5.4,Provide feedback to manufacturer and adjust contract,0,,N
16670,4.2.5.5,Monitor quality of product and adjust process,0,,N
16671,4.2.5.6,Provide end-to-end supply chain visibility,0,,N
16672,4.3,Source products,4,,N
10277,4.3.1,Develop sourcing plans,0,,Y
10281,4.3.1.1,Develop procurement plan,0,,N
10282,4.3.1.2,Clarify purchasing requirements,0,,N
10283,4.3.1.3,Develop inventory strategy,0,,N
10284,4.3.1.4,Match needs to supply capabilities,0,,N
10285,4.3.1.5,Analyze company spend profile,0,,N
10286,4.3.1.6,Seek opportunities to improve efficiency and value,0,,N
10287,4.3.1.7,Collaborate with suppliers to identify sourcing opportunities,0,,N
16643,4.3.1.8,Negotiate trade agreements with vendors,0,,N
10279,4.3.2,Purchase product,0,,Y
10292,4.3.2.1,Process/Review requisitions,0,,N
10293,4.3.2.2,Approve requisitions,0,,N
10294,4.3.2.3,Solicit/Track vendor quotes,0,,N
10295,4.3.2.4,Create/Distribute purchase orders,0,,Y
10296,4.3.2.5,Expedite orders and satisfy inquiries,0,,N
10297,4.3.2.6,Record receipt of goods,0,,Y
10298,4.3.2.7,Research/Resolve exceptions,0,,N
16741,4.3.3,Manage supplier performance,0,,N
10299,4.3.3.1,Monitor/Manage supplier information,0,,N
10300,4.3.3.2,Prepare/Analyze procurement and vendor performance,0,,N
10302,4.3.3.3,Monitor quality of product delivered,0,,N
10278,4.3.4,Select suppliers and develop/maintain contracts,0,,Y
10288,4.3.4.1,Select suppliers,0,,N
10289,4.3.4.2,Certify and validate suppliers,0,,N
10290,4.3.4.3,Negotiate and establish contracts,0,,N
10291,4.3.4.4,Manage contracts,0,,N
16673,4.3.4.5,Negotiate supplier/vendor trade spend,0,,N
16674,4.3.5,Manage demand,4,"c10235, c10236, c10240, c10241",N
10235,4.3.5.1,Develop baseline demand forecasts,1,"RENAME, WAS:Develop baseline forecasts",N
10236,4.3.5.2,Collaborate demand with customers,1,"RENAME, WAS:Collaborate with customers",N
10240,4.3.5.3,Evaluate and revise demand forecasting approach,1,"RENAME, WAS:Evaluate and revise forecasting approach",N
10241,4.3.5.4,Measure demand forecast accuracy,1,"RENAME, WAS:Measure forecast accuracy",Y
16675,4.3.5.5,Develop replenishment orders,0,,N
10062,4.3.6,Manage product master data,0,,Y
16676,4.3.6.1,Create new item,0,,N
16677,4.3.6.2,Create item attributes,0,,N
16678,4.3.6.3,Maintain product attributes,0,,N
16679,5,Deliver Products,1,,Y
16680,5.1,Operate warehouse,0,,Y
16681,5.1.1,Plan warehouse layout and operations,0,,N
10226,5.1.1.1,Establish distribution planning constraints,0,,N
10267,5.1.1.1.1,Establish distribution center layout constraints,0,,N
10268,5.1.1.1.2,Establish inventory management constraints,0,,N
10269,5.1.1.1.3,Establish transportation management constraints,0,,N
10253,5.1.1.2,Determine product inventory requirements at destination,0,,N
10349,5.1.1.3,Plan inbound material receipts,0,,N
16682,5.1.1.4,Plan outbound product flow,0,,N
16683,5.1.2,Manage inventory,0,,Y
16684,5.1.2.1,Plan inventory and replenishment levels,0,,N
16685,5.1.2.2,Track quantity and location of items,0,,N
10376,5.1.2.3,Determine lot numbering system,0,,N
10377,5.1.2.4,Determine lot usage,0,,N
16686,5.1.2.5,Track and manage lots and serial numbered items,0,,N
10353,5.1.2.6,Track inventory deployment,0,,N
10354,5.1.2.7,"Receive, inspect, and store inbound deliveries",0,,N
10355,5.1.2.8,Track product availability,0,,N
10357,5.1.2.9,Track inventory accuracy,0,,N
10358,5.1.2.10,Track third-party logistics storage and shipping performance,0,,N
10359,5.1.2.11,Manage physical finished goods inventory,0,,Y
16687,5.1.2.12,Prepare items/products for sale,0,,N
16688,5.1.2.13,Repackage items into SKUs,0,,N
16689,5.1.3,Manage loading docks and yard,0,,N
16690,5.1.3.1,Analyze and forecast yard/dock traffic,0,,N
