PCF ID,Hierarchy ID,Name,Difference Index,Change details,Metrics available?
16792,1.1.5,Conduct organization restructuring opportunities,0,,N
16793,1.1.5.1,Identify restructuring opportunities,0,,N
16794,1.1.5.2,Perform due-diligence,0,,N
16795,1.1.5.3,Analyze deal options,0,,N
16796,1.1.5.3.1,Evaluate acquisition options,0,,N
16797,1.1.5.3.2,Evaluate merger options,0,,N
16798,1.1.5.3.3,Evaluate de-merger options,0,,N
16799,1.1.5.3.4,Evaluate divesture options,0,,N
18773,1.2,Develop business strategy,39,"+19959, +18916, c10038, c10041",N
10037,1.2.1,Develop overall mission statement,0,,N
10044,1.2.1.1,Define current business,0,,N
10045,1.2.1.2,Formulate mission,0,,N
10046,1.2.1.3,Communicate mission,0,,N
18774,1.2.1.4,Identify competitive value position,0,,N
18775,1.2.2,Establish organizational values,0,,N
18776,1.2.2.1,Define organizational values,0,,N
18777,1.2.2.2,Formulate values,0,,N
18778,1.2.2.3,Communicate values,0,,N
10038,1.2.3,Define and evaluate strategic options to achieve the objectives,14,"+16800, +16802, +16803, +16805, +16806, +19950, +19951, +19952, -14190, RENAME, WAS:Evaluate strategic options to achieve the objectives",N
10047,1.2.3.1,Define strategic options,1,+18083,N
18083,1.2.3.1.1,Select partnerships and relationships to support the extended enterprise,1,NEW,N
10048,1.2.3.2,Assess and analyze impact of each option,2,"+13289, +13290",N
13289,1.2.3.2.1,Identify implications for key operating model business elements that require change,1,NEW,N
13290,1.2.3.2.2,Identify implications for key technology aspects,1,NEW,N
16800,1.2.3.3,Develop B2B strategy,2,"+16801, NEW",N
16801,1.2.3.3.1,Develop service as a product strategy,1,NEW,N
16802,1.2.3.4,Develop B2C strategy,1,NEW,N
16803,1.2.3.5,Develop partner/alliance strategy,1,NEW,N
16805,1.2.3.6,Develop merger/demerger/acquisition/exit strategy,1,NEW,N
16806,1.2.3.7,Develop innovation strategy,1,NEW,N
14189,1.2.3.8,Develop sustainability strategy,0,,N
19950,1.2.3.9,Develop global support strategy,1,NEW,N
19951,1.2.3.10,Develop shared services strategy,1,NEW,N
14197,1.2.3.11,Develop lean/continuous improvement strategy,0,,N
19952,1.2.3.12,Develop innovation strategy and framework,1,NEW,N
10039,1.2.4,Select long-term business strategy,0,,N
10040,1.2.5,Coordinate and align functional and process strategies,0,,N
10041,1.2.6,Create organizational design,1,"RENAME, WAS:Create organizational design (structure, governance, reporting, etc.)",N
10049,1.2.6.1,Evaluate breadth and depth of organizational structure,0,,N
10050,1.2.6.2,Perform job-specific roles mapping and value-added analyses,0,,N
10051,1.2.6.3,Develop role activity diagrams to assess hand-off activity,0,,N
10052,1.2.6.4,Perform organization redesign workshops,0,,N
10053,1.2.6.5,Design the relationships between organizational units,0,,N
10054,1.2.6.6,Develop role analysis and activity diagrams for key processes,0,,N
10055,1.2.6.7,Assess organizational implication of feasible alternatives,0,,N
10056,1.2.6.8,Migrate to new organization,0,,N
10042,1.2.7,Develop and set organizational goals,3,"+19953, +19954, +19955",N
19953,1.2.7.1,Identify organizational goals,1,NEW,N
19954,1.2.7.2,Establish baseline metrics,1,NEW,N
19955,1.2.7.3,Monitor performance against goals,1,NEW,N
10043,1.2.8,Formulate business unit strategies,3,"+19956, +19957, +19958",N
19956,1.2.8.1,Analyze business unit strategies,1,NEW,N
19957,1.2.8.2,Identify core competency for each business unit,1,NEW,N
19958,1.2.8.3,Refine business unit strategies in support of company strategy,1,NEW,N
19959,1.2.9,Develop customer experience strategy,17,"+19960, +19964, +19971, +19974, NEW",N
19960,1.2.9.1,Assess customer experience,4,"+19961, +19962, +19963, NEW",N
19961,1.2.9.1.1,Identify and review customer touchpoints,1,NEW,N
19962,1.2.9.1.2,Assess customer experience across touchpoints,1,NEW,N
19963,1.2.9.1.3,Perform root cause analysis of problematic customer experiences,1,NEW,N
19964,1.2.9.2,Design customer experience,8,"+16612, +19965, +19966, +19967, +19968, +19969, +19970, NEW",N
16612,1.2.9.2.1,Define and manage personas,1,NEW,N
19965,1.2.9.2.2,Create customer journey maps,1,NEW,N
19966,1.2.9.2.3,Define single view of the customer for the organization,1,NEW,N
19967,1.2.9.2.4,Define a vision for the customer experience,1,NEW,N
19968,1.2.9.2.5,Validate with customers,1,NEW,N
19969,1.2.9.2.6,Align experience with brand values and business strategies,1,NEW,N
19970,1.2.9.2.7,Develop content strategy,1,NEW,N
19971,1.2.9.3,Design customer experience support structure,3,"+19972, +19973, NEW",N
19972,1.2.9.3.1,Identify required capabilities,1,NEW,N
19973,1.2.9.3.2,Identify impact on functional processes,1,NEW,N
19974,1.2.9.4,Develop customer experience roadmap to develop and implement defined capabilities,1,NEW,N
18916,1.2.10,Communicate strategies internally and externally,1,NEW,N
10016,1.3,Execute and measure strategic initiatives,13,"+19507, c10060, RENAME, WAS:Manage strategic initiatives",N
10057,1.3.1,Develop strategic initiatives,3,"+19975, +19976, +19977",N
19975,1.3.1.1,Identify strategic priorities,1,NEW,N
19976,1.3.1.2,Develop strategic initiatives based on business/customer value,1,NEW,N
19977,1.3.1.3,Review with stakeholders,1,NEW,N
10058,1.3.2,Evaluate strategic initiatives,2,"+19978, +19979",N
19978,1.3.2.1,Determine business value for each strategic priority,1,NEW,N
19979,1.3.2.2,Determine the customer value for each strategic priority,1,NEW,N
10059,1.3.3,Select strategic initiatives,2,"+19980, +19981",N
19980,1.3.3.1,Prioritize strategic initiatives,1,NEW,N
19981,1.3.3.2,Communicate strategic initiatives to business units and stakeholders,1,NEW,N
10060,1.3.4,Establish high-level measures,4,"+19982, +19983, +19984, RENAME, WAS:Establish high-level measures for success",N
19982,1.3.4.1,Identify business value drivers,1,NEW,N
19983,1.3.4.2,Establish baselines for business value drivers,1,NEW,N
19984,1.3.4.3,Monitor performance against baselines,1,NEW,N
19507,1.3.5,Execute strategic initiatives,1,NEW,N
20944,1.4,Develop and maintain business models,12,"+20945, +20950, +20955, NEW",N
20945,1.4.1,Develop business models,5,"+20946, +20947, +20948, +20949, NEW",N
20946,1.4.1.1,Assemble business model information,1,NEW,N
20947,1.4.1.2,Secure appropriate approvals,1,NEW,N
20948,1.4.1.3,Identify integration points with existing models,1,NEW,N
20949,1.4.1.4,Adopt the business model,1,NEW,N
20950,1.4.2,Maintain business models,5,"+20951, +20952, +20953, +20954, NEW",N
20951,1.4.2.1,Establish business model maintenance parameters,1,NEW,N
20952,1.4.2.2,Accept business model feedback parameters,1,NEW,N
20953,1.4.2.3,Prioritize and manage incoming feedback,1,NEW,N
20954,1.4.2.4,Update existing models,1,NEW,N
20955,1.4.3,Establish business model governance,1,NEW,N
10003,2,Develop and Manage Health Care Services,76,"+19696, +19698",Y
19696,2.1,Govern and manage service development program,32,"+19985, +11740, NEW",Y
10061,2.1.1,Manage service portfolio,1,-10064,Y
10063,2.1.1.1,Evaluate performance of existing services against market opportunities and evidence-based medicine,0,,Y
10066,2.1.1.2,Confirm alignment of service concepts with business strategy,0,,N
10074,2.1.1.3,Prioritize and select new service concepts,0,,N
10073,2.1.1.4,Plan and develop cost and quality targets,0,,N
10075,2.1.1.5,Specify development timelines and key milestones,0,,N
10076,2.1.1.6,Plan for service offering modifications,0,,N
10067,2.1.2,Manage service life cycle,10,"+16824, +11423, c10079",Y
16824,2.1.2.1,Develop plan for new service development and introduction/launch,1,NEW,N
10077,2.1.2.2,Go-live with new services,0,,N
10078,2.1.2.3,Phase out outdated services,0,,N
10079,2.1.2.4,Identify and refine performance indicators,1,"RENAME, WAS:Identify and refine key performance indicators",N
11423,2.1.2.5,Conduct post launch review,8,"+19646, +11424, +11425, +19647, +11426, +11427, +11428, NEW",N
19646,2.1.2.5.1,Carry out post launch analytics to test the acceptability in the market,1,NEW,N
11424,2.1.2.5.2,Review market performance,1,NEW,N
11425,2.1.2.5.3,Review effectiveness of supply chain and distribution network,1,NEW,N
19647,2.1.2.5.4,Apply data and analytics to review supply chain methodologies,1,NEW,N
11426,2.1.2.5.5,Review quality and performance of the service,1,NEW,N
11427,2.1.2.5.6,Conduct financial review,1,NEW,N
11428,2.1.2.5.7,Conduct new product development process assessment,1,NEW,N
19985,2.1.3,"Manage patents, copyrights, and regulatory requirements",9,"+19941, +16826, +16827, +19697, +12771, NEW",N
19941,2.1.3.1,Conduct mandatory and elective reviews,1,NEW,N
16826,2.1.3.2,Review infringement of patents and copyrights,1,NEW,N
16827,2.1.3.3,Determine patent and copyright needs,1,NEW,N
19697,2.1.3.4,Define product technical documentation management requirements,1,NEW,N
12771,2.1.3.5,Manage regulatory requirements,4,"+12772, +12773, +12776, NEW",N
12772,2.1.3.5.1,Train employees on appropriate regulatory requirements,1,NEW,N
12773,2.1.3.5.2,Maintain records for regulatory agencies,1,NEW,N
12776,2.1.3.5.3,Manage regulatory submission life cycle,1,NEW,N
11740,2.1.4,Manage product and service master data,11,"+11741, +11742, +11743, +11744, +11745, +11746, +11747, +11748, +11749, +11750, NEW",Y
11741,2.1.4.1,Manage materials master lists,1,NEW,N
11742,2.1.4.2,Manage bills of material,1,NEW,N
11743,2.1.4.3,Manage routings,1,NEW,N
11744,2.1.4.4,Manage specifications,1,NEW,N
11745,2.1.4.5,Manage drawings,1,NEW,N
11746,2.1.4.6,Manage material classification,1,NEW,N
11747,2.1.4.7,Develop and maintain quality/inspection documents,1,NEW,N
11748,2.1.4.8,Maintain process specification data,1,NEW,N
11749,2.1.4.9,Manage traceability data,1,NEW,N
11750,2.1.4.10,Review and approve data access requests,1,NEW,N
19698,2.2,Generate and define new service ideas,18,"+19669, +19990, NEW",Y
14192,2.2.1,Manage service cost and quality,0,,N
18781,2.2.1.1,Analyze treatment pathways for patient populations,0,,N
18782,2.2.1.2,Enhance treatment pathways with evidence-based practices,0,,N
18783,2.2.1.3,Monitor and evaluate outcomes for enhanced treatment pathways,0,,N
18784,2.2.1.4,Track compliance with enhanced treatment pathways,0,,N
18779,2.2.2,Perform medical research,0,,N
10070,2.2.2.1,"Identify new or improved medical therapies, diagnostics and treatments",0,,N
10071,2.2.2.2,"Develop new medical therapies, diagnostics, and treatments",0,,N
10072,2.2.2.3,"Assess feasibility of integrating new medical therapies, diagnostics, and treatments service offerings",0,,N
18780,2.2.2.4,Engage Research Sponsor and/ or Partner(s),0,,N
18786,2.2.2.5,Facilitate clinical trials,0,,N
19669,2.2.3,Generate new service concepts,5,"+19986, +19987, +19988, +19989, NEW",N
19986,2.2.3.1,Gather new service ideas and requirements,1,NEW,N
19987,2.2.3.2,Analyze new service ideas and requirements,1,NEW,N
19988,2.2.3.3,Evaluate new service inputs and requirements,1,NEW,N
19989,2.2.3.4,Formulate new service concepts,1,NEW,N
10068,2.2.3.5,Identify potential improvements to existing services,0,,N
19990,2.2.4,Define service development requirements,12,"+11331, +16815, +17389, NEW",N
11331,2.2.4.1,Define service requirements,9,"+19991, +16808, +16809, +16810, +16811, +16812, +19992, +16814, NEW",N
19991,2.2.4.1.1,Define basic functional requirements,1,NEW,N
16808,2.2.4.1.2,Derive interoperability requirements for products and services,1,NEW,N
16809,2.2.4.1.3,Derive safety requirements for products and services,1,NEW,N
16810,2.2.4.1.4,Derive security requirements for products and services,1,NEW,N
16811,2.2.4.1.5,Derive regulatory compliance requirements,1,NEW,N
16812,2.2.4.1.6,Derive requirements from industry standards,1,NEW,N
19992,2.2.4.1.7,Develop user experience requirements,1,NEW,N
16814,2.2.4.1.8,Derive ‘services-as-a-product’ offering,1,NEW,N
16815,2.2.4.2,Define post launch support model,1,NEW,N
17389,2.2.4.3,Identify service bundling opportunities,1,NEW,N
10062,2.3,Develop services,26,"+19993, +19996, +19997, -10080, -18793",Y
19993,2.3.1,"Design, build business case, and evaluate services",17,"+19995, +10088, +10098, +10090, +10092, c10087, c10089, NEW",Y
10083,2.3.1.1,Assign resources to service project,1,+19994,N
19994,2.3.1.1.1,Identify requirements for product/service design/development partners,1,NEW,N
10084,2.3.1.2,"Prepare high-level business case, technical, and process assessments",0,,N
10085,2.3.1.3,"Develop service market, regulatory, and process specifications",2,"+16813, +16817",N
16813,2.3.1.3.1,Develop user experience design specifications,1,NEW,N
16817,2.3.1.3.2,Provide warranty-related recommendations,1,NEW,N
10086,2.3.1.4,"Document service market, regulatory, and process specifications",0,,N
10087,2.3.1.5,Conduct mandatory and elective external reviews,1,"RENAME, WAS:Conduct mandatory and elective external reviews (legal, regulatory, standards, market)",N
18785,2.3.1.6,Map future state processes,0,,N
19995,2.3.1.7,Design products/services,7,"+16819, +16820, +16821, +16822, +16818, +16823, NEW",N
16819,2.3.1.7.1,Design for manufacturing,1,NEW,N
16820,2.3.1.7.2,Design for product servicing,1,NEW,N
16821,2.3.1.7.3,Design for re-manufacturing,1,NEW,N
16822,2.3.1.7.4,Review product troubleshooting methodology,1,NEW,N
16818,2.3.1.7.5,"Design and manage product data, design, and bill of materials",1,NEW,N
16823,2.3.1.7.6,Design for product upgrades,1,NEW,N
10088,2.3.1.8,Build prototypes/proof of concepts,1,NEW,N
10098,2.3.1.9,Develop and test prototype production and/or service delivery process,1,NEW,N
10089,2.3.1.10,Eliminate quality and reliability problems,1,"RENAME, WAS:Eliminate quality/reliability problems and inefficiencies within the process",N
10090,2.3.1.11,Conduct in-house service testing and evaluate feasibility,1,NEW,N
10091,2.3.1.12,Identify design/development performance indicators,0,,N
10092,2.3.1.13,Collaborate on design with suppliers and external partners,1,NEW,N
19996,2.3.2,Test market for new or revised services,1,NEW,Y
10093,2.3.2.1,Prepare detailed market study,0,,N
10094,2.3.2.2,"Conduct patient tests, interviews, and focus groups",0,,N
10095,2.3.2.3,"Finalize service characteristics, business cases, and future state processes",0,,N
10096,2.3.2.4,"Finalize regulatory, technical, and process requirements",0,,N
19997,2.3.3,Prepare for production/service delivery,6,"+10099, +11418, +10100, +19998, NEW",Y
10099,2.3.3.1,Design and obtain necessary capabilities/materials and equipment,1,NEW,N
10097,2.3.3.2,Identify requirements for changes to delivery processes,0,,N
11418,2.3.3.3,Request engineering/process change,1,NEW,N
10100,2.3.3.4,Install and validate production/service delivery process,2,"+11417, NEW",N
11417,2.3.3.4.1,Monitor initial production runs,1,NEW,N
19998,2.3.3.5,Validate launch procedures,1,NEW,N
10004,3,Market Health Care Services,149,"+20008, +10103, -10104",Y
10101,3.1,"Understand patients, markets, and capabilities",5,,Y
10106,3.1.1,Perform patient and market intelligence analysis,2,,Y
10108,3.1.1.1,Conduct patient and market research,1,+10114,N
10114,3.1.1.1.1,Understand patient needs and predict patient purchasing behavior,1,NEW,N
10109,3.1.1.2,Identify patient and market segments,1,+10115,N
10115,3.1.1.2.1,Determine market share gain/loss,1,NEW,N
18794,3.1.1.3,Stratify patient populations based on risk criteria,0,,N
10110,3.1.1.4,Analyze market and industry trends,0,,N
10111,3.1.1.5,"Analyze competing organizations, competitive/substitute services",0,,N
10112,3.1.1.6,Evaluate existing services/brands,0,,N
10113,3.1.1.7,Assess internal and external business environment,0,,N
10107,3.1.2,Evaluate and prioritize market opportunities,3,,Y
18795,3.1.2.1,Assess immediate population health care needs,0,,N
10116,3.1.2.2,Quantify market opportunities,0,,N
10117,3.1.2.3,Determine target segments,1,+18941,N
18941,3.1.2.3.1,Identify under-served and saturated market segments,1,NEW,N
10118,3.1.2.4,Prioritize opportunities consistent with capabilities and overall business strategy,0,,N
10119,3.1.2.5,Validate opportunities,2,"+10120, +10121",N
10120,3.1.2.5.1,Test with patients,1,NEW,N
10121,3.1.2.5.2,Confirm internal capabilities,1,NEW,N
10102,3.2,Develop marketing strategy,38,"+20000, +20006, +16848, +18924, -10122, c10123",Y
11168,3.2.1,"Define offering, patient, and referral value proposition",1,c11172,Y
11169,3.2.1.1,Define offering and positioning,0,,N
11170,3.2.1.2,Develop value proposition including brand positioning for target segments,0,,N
11171,3.2.1.3,Validate value proposition with target segments,0,,N
11172,3.2.1.4,Develop new branding,1,"RENAME, WAS:Develop branding",N
10123,3.2.2,Define pricing strategy,4,"+13169, +19999, c10125, RENAME, WAS:Define pricing strategy to align to value proposition",N
13169,3.2.2.1,Conduct pricing analysis,1,NEW,N
10124,3.2.2.2,Establish guidelines for applying pricing of services,0,,N
19999,3.2.2.3,Establish pricing targets,1,NEW,N
10125,3.2.2.4,Approve pricing strategies/policies and targets,1,"RENAME, WAS:Approve pricing strategies/policies",N
20000,3.2.3,Define and manage channel strategy,11,"+20001, +20002, +20003, +20004, +20005, c10127, c10126, NEW",Y
20001,3.2.3.1,Determine channels to be supported,1,NEW,N
20002,3.2.3.2,Establish channel objectives,1,NEW,N
18887,3.2.3.3,Negotiate pricing with health care payors,0,,N
10127,3.2.3.4,Determine channel role and fit with target segments,1,"RENAME, WAS:Determine channel fit with target segments",N
10128,3.2.3.5,Select channels for target segments,0,,N
20003,3.2.3.6,Identify required channel capabilities,1,NEW,N
10126,3.2.3.7,Evaluate channel attributes and potential partners,1,"RENAME, WAS:Evaluate channel attributes and partners",N
20004,3.2.3.8,Orchestrate seamless customer experience across supported channels,4,"+16590, +16591, +16592, NEW",Y
16590,3.2.3.8.1,Define omni-channel strategy,1,NEW,N
16591,3.2.3.8.2,Define omni-channel requirements,1,NEW,N
16592,3.2.3.8.3,Develop omni-channel policies and procedures,1,NEW,N
20005,3.2.3.9,Develop and manage execution roadmap,1,NEW,N
20006,3.2.4,Analyze and manage channel performance,6,"+16573, +16574, +16575, +16500, +16501, NEW",Y
16573,3.2.4.1,Establish channel-specific metrics and targets,1,NEW,Y
16574,3.2.4.2,Monitor and report performance,1,NEW,N
16575,3.2.4.3,Monitor and report events influencing factors,1,NEW,N
16500,3.2.4.4,Analyze performance,1,NEW,N
16501,3.2.4.5,Develop plan for improvements,1,NEW,N
16848,3.2.5,Develop marketing communication strategy,9,"+16849, +16850, +16851, +16852, +16853, +16854, +16855, +18627, NEW",N
16849,3.2.5.1,Develop customer communication calendar,1,NEW,N
16850,3.2.5.2,Define public relations (PR) strategy,1,NEW,N
16851,3.2.5.3,Define direct marketing strategy,1,NEW,N
16852,3.2.5.4,Define internal marketing communication strategy,1,NEW,N
16853,3.2.5.5,Identify new media for marketing communication,1,NEW,N
16854,3.2.5.6,Define new media communication strategy,1,NEW,N
16855,3.2.5.7,Define point of sale (POS) communication strategy,1,NEW,N
18627,3.2.5.8,Define communication guidelines and mechanisms,1,NEW,N
18924,3.2.6,Design and manage customer loyalty program,6,"+20007, +18925, +18926, +16633, +18927, NEW",N
20007,3.2.6.1,Define customer loyalty program,1,NEW,N
18925,3.2.6.2,Acquire members to customer loyalty program,1,NEW,N
18926,3.2.6.3,Build engagement and relationship with members,1,NEW,N
16633,3.2.6.4,Monitor customer loyalty program benefits to the enterprise and the customer,1,NEW,N
18927,3.2.6.5,Optimize loyalty program value to both the enterprise and the customer,1,NEW,N
20008,3.3,Develop and manage marketing plans,26,"+20593, +20010, +16613, +10154, +16629, NEW",Y
10148,3.3.1,"Establish goals, objectives, and metrics for services by channels/segments",0,,Y
10149,3.3.2,Establish marketing budgets,1,+17683,Y
10155,3.3.2.1,Confirm marketing alignment to business strategy,0,,N
10156,3.3.2.2,Determine costs of marketing,0,,N
10157,3.3.2.3,Create marketing budget,0,,N
17683,3.3.2.4,Determine projected ROI for marketing investment,1,NEW,N
20593,3.3.3,Develop and manage pricing,8,"+20009, +18948, +11495, +11496, +11497, +17684, c10163, NEW",N
20009,3.3.3.1,Understand resource requirements for each product/service and delivery channel/method,1,NEW,N
18948,3.3.3.2,Determine corporate incentives,1,NEW,N
10163,3.3.3.3,"Determine pricing based on volume/unit forecast, government mandate, and commercial negotiations",1,"RENAME, WAS:Determine pricing based on volume/unit forecast, government mandate, and commercial negotations",N
10164,3.3.3.4,Execute pricing plan,0,,N
10165,3.3.3.5,Evaluate pricing performance,0,,N
10166,3.3.3.6,Refine pricing as needed,0,,N
11495,3.3.3.7,Implement promotional pricing programs,1,NEW,N
11496,3.3.3.8,Implement other retail pricing programs,1,NEW,N
11497,3.3.3.9,Communicate and implement price changes,1,NEW,N
17684,3.3.3.10,Achieve regulatory approval for pricing,1,NEW,N
20010,3.3.4,Develop and manage promotional activities,2,"c10167, NEW",N
10167,3.3.4.1,Define promotional concepts and objectives,1,"RENAME, WAS:Define promotional concepts",N
10159,3.3.4.2,Develop marketing messages,0,,N
10160,3.3.4.3,Define target audience,0,,N
10168,3.3.4.4,Plan and test promotional activities,0,,N
10169,3.3.4.5,Execute promotional activities,0,,N
10170,3.3.4.6,Evaluate promotional performance metrics,0,,N
10171,3.3.4.7,Refine promotional performance metrics,0,,N
10172,3.3.4.8,Incorporate learning into future/planned promotions,0,,N
10153,3.3.5,Track patient management measures,0,,Y
10173,3.3.5.1,Determine patient loyalty/lifetime value,0,,N
10174,3.3.5.2,Analyze patient revenue trend,0,,N
10175,3.3.5.3,Analyze patient attrition and retention rates,0,,N
10176,3.3.5.4,Analyze patient metrics,0,,N
10177,3.3.5.5,"Revise patient strategies, objectives, and plans based on metrics",0,,N
16613,3.3.6,Analyze and respond to customer insight,6,"+16627, +16614, +16615, +16616, +16617, NEW",Y
16627,3.3.6.1,Monitor and respond to social media activity,1,NEW,N
16614,3.3.6.2,Analyze customer website activity,1,NEW,N
16615,3.3.6.3,Analyze customer purchase patterns,1,NEW,N
16616,3.3.6.4,Develop business rules to provide personalized offers,1,NEW,N
16617,3.3.6.5,Monitor effectiveness of personalized offers and adjust offers accordingly,1,NEW,N
10154,3.3.7,Develop and manage packaging strategy,5,"+10178, +10179, +10180, +10181, NEW",N
10178,3.3.7.1,Plan packaging strategy,1,NEW,N
10179,3.3.7.2,Test packaging options,1,NEW,N
10180,3.3.7.3,Execute packaging strategy,1,NEW,N
10181,3.3.7.4,Refine packaging,1,NEW,N
16629,3.3.8,Manage product marketing content,3,"+16630, +18130, NEW",N
16630,3.3.8.1,Manage product images,1,NEW,N
18130,3.3.8.2,Manage product copy,1,NEW,N
10103,3.4,Develop sales strategy,26,"+10129, +10130, +10131, NEW",Y
10129,3.4.1,Develop sales forecast,5,"+10134, +10135, +10136, +10137, NEW",Y
10134,3.4.1.1,Gather current and historic order information,1,NEW,N
10135,3.4.1.2,Analyze sales trends and patterns,1,NEW,N
10136,3.4.1.3,Generate sales forecast,1,NEW,N
10137,3.4.1.4,Analyze historical and planned promotions and events,1,NEW,N
10130,3.4.2,Develop sales partner/alliance relationships,13,"+10138, +10139, +10140, +11465, +11521, +11466, +10141, +10142, +18629, +11522, +11523, +11468, NEW",N
10138,3.4.2.1,Identify alliance opportunities,1,NEW,N
10139,3.4.2.2,Design alliance programs and methods for selecting and managing relationships,1,NEW,N
10140,3.4.2.3,Select alliances,1,NEW,N
11465,3.4.2.4,Develop customer trade strategy and customer objectives/targets,1,NEW,N
11521,3.4.2.5,Define trade programs and funding options,1,NEW,N
11466,3.4.2.6,Conduct planning activities for major trade customers,1,NEW,N
10141,3.4.2.7,Develop partner and alliance management strategies,1,NEW,N
10142,3.4.2.8,Establish partner and alliance management goals,1,NEW,N
18629,3.4.2.9,Establish partner and alliance agreements,1,NEW,N
11522,3.4.2.10,Develop promotional and category management calendars (trade marketing calendars),1,NEW,N
11523,3.4.2.11,Create strategic and tactical sales plans by customer,1,NEW,N
11468,3.4.2.12,Communicate planning information to customer teams,1,NEW,N
10131,3.4.3,Establish overall sales budgets,7,"+17682, +10143, +10144, +10145, +10146, +10147, NEW",Y
17682,3.4.3.1,Calculate product market share,1,NEW,Y
10143,3.4.3.2,Calculate product revenue,1,NEW,N
10144,3.4.3.3,Determine variable costs,1,NEW,N
10145,3.4.3.4,Determine overhead and fixed costs,1,NEW,N
10146,3.4.3.5,Calculate net profit,1,NEW,N
10147,3.4.3.6,Create budget,1,NEW,N
10132,3.4.4,Establish referral goals and measures,0,,Y
10133,3.4.5,Establish referral management measures,0,,Y
10105,3.5,Develop and manage business development plans,53,"+11779, +10185, +10187",Y
10182,3.5.1,Generate leads,8,"+18115, +11773, +18116, +20011, +10209, c10189",Y
10188,3.5.1.1,Identify potential referrals,0,,N
10189,3.5.1.2,Identify/receive leads/opportunities,1,"RENAME, WAS:Identify leads",N
18115,3.5.1.3,Validate and qualify leads/opportunities,1,NEW,N
11773,3.5.1.4,Match opportunities to business strategy,1,NEW,N
18116,3.5.1.5,Develop opportunity win plans,1,NEW,N
20011,3.5.1.6,Manage opportunity pipeline,1,NEW,Y
10209,3.5.1.7,Determine sales resource allocation,1,NEW,N
10184,3.5.1.8,Manage referral marketing,2,"+10191, +20012",Y
10190,3.5.1.8.1,Perform referral generation calls,0,,N
10191,3.5.1.8.2,Perform pre-sales activities,1,NEW,N
20012,3.5.1.8.3,Manage customer meetings/workshops,1,NEW,N
19612,3.5.1.8.4,Establish a referral source,0,,N
10193,3.5.1.8.5,Record outcome of referral process,0,,Y
10183,3.5.2,Manage referrals and accounts,4,"+20013, +20014",Y
20013,3.5.2.1,Select key customers/accounts,1,NEW,N
11173,3.5.2.2,Develop key account plan,0,,N
20014,3.5.2.3,Manage sales/key account plan,1,NEW,N
