id,name,uri
5390,AgriculturalBiotechnology,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AgriculturalBiotechnology
4502,InVivoDiagnosticSubstances,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#InVivoDiagnosticSubstances
6246,DrugDeliveryTechnologies,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DrugDeliveryTechnologies
2575,GeneResearchandDevelopment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#GeneResearchandDevelopment
1793,CombinatorialChemistryandOtherLeadGeneratingTechnologies,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CombinatorialChemistryandOtherLeadGeneratingTechnologies
546,MedicalDeviceResearchandDevelopment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MedicalDeviceResearchandDevelopment
220,MedicalDeviceResearchEquipment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MedicalDeviceResearchEquipment
923,Microbiology,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Microbiology
5761,BiologicalProducts,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#BiologicalProducts
3820,HealthCareEquipmentandServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HealthCareEquipmentandServices
3053,HealthCareProvidersandServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HealthCareProvidersandServices
5392,HealthCareFacilities,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HealthCareFacilities
9079,VeterinaryServicesandAnimalHospitals,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#VeterinaryServicesandAnimalHospitals
8409,PetCareServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PetCareServices
8978,SpecialtyVeterinaryServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SpecialtyVeterinaryServices
12233,VeterinaryTestingLabs,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#VeterinaryTestingLabs
3044,HospitalsandHealthcareCenters,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HospitalsandHealthcareCenters
7988,SpecialtyHospitals,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SpecialtyHospitals
9454,SubstanceAbuseHospitalsandFacilities,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SubstanceAbuseHospitalsandFacilities
10416,PsychiatricHospitalServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PsychiatricHospitalServices
6749,UrgentCareCenters,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#UrgentCareCenters
8014,RehabilitationHospitals,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RehabilitationHospitals
10022,SurgicalandEmergencyCenters,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SurgicalandEmergencyCenters
10085,Children'sHospitals,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Children'sHospitals
1340,MobileHealthcareCentersorServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MobileHealthcareCentersorServices
4125,HMOMedicalCenters,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HMOMedicalCenters
5383,KidneyDialysisCenters,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#KidneyDialysisCenters
5022,HospiceServicesandCenters,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HospiceServicesandCenters
532,IntermediateCareFacilities,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#IntermediateCareFacilities
5775,AssistedLivingFacilitiesandServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AssistedLivingFacilitiesandServices
9284,RetirementCommunities,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RetirementCommunities
9134,NursingHomes,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#NursingHomes
5715,HealthCareServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HealthCareServices
10033,RehabilitationServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RehabilitationServices
9212,OccupationalTherapyServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OccupationalTherapyServices
12791,SpeechandLanguageTherapyServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SpeechandLanguageTherapyServices
10207,PhysicalTherapyServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PhysicalTherapyServices
6234,DentalServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DentalServices
4656,HealthcareProvidersSpecialistServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HealthcareProvidersSpecialistServices
9994,OptometryServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OptometryServices
4467,ChiropracticServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ChiropracticServices
640,MedicalLaboratoryServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MedicalLaboratoryServices
9741,XrayLaboratoryServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#XrayLaboratoryServices
2202,BloodandOrganBanks,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#BloodandOrganBanks
1833,DentalLaboratoryServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DentalLaboratoryServices
3305,BloodandChemistryAnalysisLaboratoryServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#BloodandChemistryAnalysisLaboratoryServices
4486,DiagnosticImagingCenters,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DiagnosticImagingCenters
545,FertilityClinics,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#FertilityClinics
6266,MedicalResearchLaboratoryServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MedicalResearchLaboratoryServices
207,DrugandAlcoholScreeningServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DrugandAlcoholScreeningServices
518,HealthcareReferralServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HealthcareReferralServices
5002,MentalCareFacilities,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MentalCareFacilities
12363,OutpatientMentalHealthFacilities,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OutpatientMentalHealthFacilities
3910,MedicalDoctorSpecialistServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MedicalDoctorSpecialistServices
8448,PediatricServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PediatricServices
8824,RadiologyServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RadiologyServices
11650,PsychiatryServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PsychiatryServices
8546,OrthopedicServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OrthopedicServices
12045,PsychologyServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PsychologyServices
12934,OphthalmologyServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OphthalmologyServices
9014,OncologyServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OncologyServices
2275,GynecologicandObstetricServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#GynecologicandObstetricServices
4919,CardiologyServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CardiologyServices
5698,DermatologyServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DermatologyServices
5784,HealthcareProviderSupportPersons,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HealthcareProviderSupportPersons
8805,NursingServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#NursingServices
4504,HomeHealthcareServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HomeHealthcareServices
309,MidwiferyandChildBirthPreparationServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MidwiferyandChildBirthPreparationServices
3032,ManagedHealthCare,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ManagedHealthCare
10123,PrimaryCarePractitionerServices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PrimaryCarePractitionerServices
2191,HealthMaintenanceOrganizations,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HealthMaintenanceOrganizations
12388,PhysicianPracticeManagementCompanies,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PhysicianPracticeManagementCompanies
5025,ManagedCareHealthInsurancePlans,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ManagedCareHealthInsurancePlans
1268,HealthCareDistributors,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HealthCareDistributors
8967,PharmaceuticalProductDistribution,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PharmaceuticalProductDistribution
1897,HealthcareEquipmentDistribution,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HealthcareEquipmentDistribution
2821,HealthCareTechnology,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HealthCareTechnology
1240,HealthcareIndustrySoftware,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HealthcareIndustrySoftware
6258,HealthCareEquipmentandSupplies,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HealthCareEquipmentandSupplies
3694,HealthCareEquipment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HealthCareEquipment
11190,VeterinaryEquipment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#VeterinaryEquipment
6290,"MedicalTesting,Analyzing,andDiagnosticEquipment","http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MedicalTesting,Analyzing,andDiagnosticEquipment"
11818,UltrasoundandSonogramEquipment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#UltrasoundandSonogramEquipment
12259,RehabilitationEquipmentandAccessories,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RehabilitationEquipmentandAccessories
10761,OphthalmologyInstrumentsandAppliances,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OphthalmologyInstrumentsandAppliances
8602,PregnancyTestKits,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PregnancyTestKits
12228,Electrocardiographs(ECGs),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Electrocardiographs(ECGs)
853,RadiologyEquipment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RadiologyEquipment
8273,XRayApparatusandMagneticResonanceImaging(MRI),http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#XRayApparatusandMagneticResonanceImaging(MRI)
5084,CTandCatScanners,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CTandCatScanners
2990,Cardioscopes,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Cardioscopes
3037,AllergyandDiagnosticKits,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AllergyandDiagnosticKits
5523,FiberOpticExaminationInstruments,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#FiberOpticExaminationInstruments
4497,Electromedical,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Electromedical
2245,BloodAnalyzers,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#BloodAnalyzers
997,HIVTestKits,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HIVTestKits
3757,GynecologicalandObstetricalInstruments,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#GynecologicalandObstetricalInstruments
548,FetalMonitors,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#FetalMonitors
3375,BloodPressureMeasuringEquipment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#BloodPressureMeasuringEquipment
1880,HeartMonitorSystems,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HeartMonitorSystems
4794,IntensiveCareMonitors,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#IntensiveCareMonitors
537,TherapeuticDevices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#TherapeuticDevices
7688,OrthopedicDevices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OrthopedicDevices
912,LaparoscopicDevices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#LaparoscopicDevices
531,CardiovascularEquipment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CardiovascularEquipment
12939,Pacemakers,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Pacemakers
7328,Stents,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Stents
6158,Defibrillators,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Defibrillators
3732,HeartValves,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HeartValves
3030,InterventionalRadiologyDevices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#InterventionalRadiologyDevices
903,ElectrotherapeuticApparatus,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ElectrotherapeuticApparatus
616,AssistiveandCorrectiveEquipmentforPeoplewithDisabilities,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AssistiveandCorrectiveEquipmentforPeoplewithDisabilities
10594,ProstheticsandParts,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ProstheticsandParts
3992,ProtectionandMobilityDevices,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ProtectionandMobilityDevices
8492,Wheelchairs,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Wheelchairs
10782,Walkers,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Walkers
2201,Crutches,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Crutches
5387,FurnitureAccessoriesforPeoplewithDisabilities,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#FurnitureAccessoriesforPeoplewithDisabilities
6260,ErgonomicallyDesignedFurniture,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ErgonomicallyDesignedFurniture
4552,CommunicationDevicesforPeoplewithDisabilities,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CommunicationDevicesforPeoplewithDisabilities
2828,HearingAids,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HearingAids
3040,HomeHealthcareEquipment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HomeHealthcareEquipment
5437,CryogenicEquipment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CryogenicEquipment
6254,DentalCareEquipment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DentalCareEquipment
5779,PeriodontalEquipment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#PeriodontalEquipment
11595,OralSurgicalEquipment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OralSurgicalEquipment
1342,CosmeticDentalImplantsandSupplies,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#CosmeticDentalImplantsandSupplies
6349,DentalCleaningandHygieneEquipment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DentalCleaningandHygieneEquipment
12748,OrthodonticEquipment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OrthodonticEquipment
458,DentalDiagnosticEquipmentandSupplies,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#DentalDiagnosticEquipmentandSupplies
5388,MedicalEquipment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MedicalEquipment
8457,"AnesthesiaEquipment,InstrumentsandAccessories","http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#AnesthesiaEquipment,InstrumentsandAccessories"
8419,SurgicalandLaboratorySterilizers,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SurgicalandLaboratorySterilizers
7119,RespirationSystems,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#RespirationSystems
8901,OxygenMasksandBreathingBags,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OxygenMasksandBreathingBags
13467,ResuscitatorsandRespirators,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ResuscitatorsandRespirators
2813,HospitalFacilityEquipment,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HospitalFacilityEquipment
7096,OperatingTables,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OperatingTables
5742,HospitalBeds,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HospitalBeds
1962,HealthCareSupplies,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HealthCareSupplies
3889,OpticalHealthcare,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#OpticalHealthcare
264,ContactLenses,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ContactLenses
4500,IntraocularLenses,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#IntraocularLenses
5881,Eyeglasses,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Eyeglasses
1614,MedicalConsumables,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MedicalConsumables
7106,SurgicalSetsandInstruments,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#SurgicalSetsandInstruments
3959,IntravenousTubes,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#IntravenousTubes
2792,ExaminationGloves,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#ExaminationGloves
5706,EyewashSolutions,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#EyewashSolutions
4992,IncontinenceProductsandBedPads,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#IncontinenceProductsandBedPads
5931,HypodermicSyringes,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#HypodermicSyringes
977,Bandages,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Bandages
233,MedicalDisposalContainers,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MedicalDisposalContainers
2151,FirstAidKits,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#FirstAidKits
2687,MedicalInstruments,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MedicalInstruments
12271,Stethoscopes,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Stethoscopes
13402,Stethographs,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#Stethographs
3546,MedicalValves,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MedicalValves
2177,MedicalThermometers,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MedicalThermometers
2822,MedicalPumps,http://www.semanticweb.org/ektao/ontologies/2021/3/MinervaOntology#MedicalPumps
